tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
698210,Microsporidium sp. BPAR22,"",1,698210,144516,-300,Eukaryota,0,213.0,3.535,100.0,91.9286,110.376,51.8071747,0.0,35350.0,0.18516,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698269,Microsporidium sp. BVIO FAS,"",1,698269,144516,-300,Eukaryota,0,127.0,2.107,100.0,94.4528,113.969,57.3434563,0.0,21070.000000000004,0.1104,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
666003,Microsporidium sp. 711,"",1,666003,144516,-300,Eukaryota,0,67.0,1.111,100.0,93.8731,148.358,76.9184418,0.0,11110.0,0.05824,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698093,Microsporidium sp. BCAN5,"",1,698093,144516,-300,Eukaryota,0,39.0,0.647,100.0,96.441,129.0,69.8713608,0.0,6470.0,0.0339,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698159,Microsporidium sp. BLAT29,"",1,698159,144516,-300,Eukaryota,0,19.0,0.315,100.0,93.7895,138.368,70.9396439,0.0,3150.0,0.01652,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698085,Microsporidium sp. BCAL3 CAL,"",1,698085,144516,-300,Eukaryota,0,14.0,0.232,100.0,97.5857,104.643,55.7259827,0.0,2320.0,0.01217,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1142133,uncultured Microsporidium sp.,"",1,1142133,144516,-300,Eukaryota,0,13.0,0.215,100.0,92.8615,76.2308,32.6935425,0.0,2150.0,0.0113,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698264,Microsporidium sp. BVIC1,"",1,698264,144516,-300,Eukaryota,0,10.0,0.165,100.0,92.78,118.5,57.3404007,0.0,1650.0,0.00869,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698161,Microsporidium sp. BLAT4 LAT,"",1,698161,144516,-300,Eukaryota,0,7.0,0.116,100.0,95.1429,133.143,70.175415,0.0,1160.0,0.00609,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
2019379,Microsporidium sp. EVL170,"",1,2019379,144516,-300,Eukaryota,0,7.0,0.116,100.0,90.6,124.571,56.479805,0.0,1160.0,0.00609,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698166,Microsporidium sp. BLAT5 LAT4,"",1,698166,144516,-300,Eukaryota,0,6.0,0.099,100.0,92.8667,133.333,67.0066223,0.0,990.0,0.00522,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698140,Microsporidium sp. BLAT13,"",1,698140,144516,-300,Eukaryota,0,4.0,0.066,100.0,94.375,114.5,57.3494987,0.0,660.0,0.00348,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698260,Microsporidium sp. BTUB7,"",1,698260,144516,-300,Eukaryota,0,4.0,0.066,100.0,94.3,140.75,73.2163925,0.0,660.0,0.00348,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698270,Microsporidium sp. BVIO VIO,"",1,698270,144516,-300,Eukaryota,0,4.0,0.066,100.0,93.95,141.25,72.867836,0.0,660.0,0.00348,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
2019378,Microsporidium sp. EVBK128,"",1,2019378,144516,-300,Eukaryota,0,4.0,0.066,100.0,97.975,98.75,52.7825012,0.0,660.0,0.00348,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698144,Microsporidium sp. BLAT16,"",1,698144,144516,-300,Eukaryota,0,3.0,0.049,100.0,92.5,135.0,66.0855484,0.0,490.0,0.00261,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698067,Microsporidium sp. BBRA1 BRA2,"",1,698067,144516,-300,Eukaryota,0,2.0,0.033,100.0,85.65,126.0,46.6755753,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698086,Microsporidium sp. BCAL3 KES,"",1,698086,144516,-300,Eukaryota,0,2.0,0.033,100.0,94.4,82.0,37.9443703,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698187,Microsporidium sp. BPAR15 PAR1,"",1,698187,144516,-300,Eukaryota,0,2.0,0.033,100.0,94.4,141.5,73.7267303,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698228,Microsporidium sp. BPLA1 LAT,"",1,698228,144516,-300,Eukaryota,0,2.0,0.033,100.0,87.3,94.5,36.1593781,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698287,Microsporidium sp. BWOH6,"",1,698287,144516,-300,Eukaryota,0,2.0,0.033,100.0,90.55,116.0,52.8873444,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
326527,Microsporidium sp. CRANPC,"",1,326527,144516,-300,Eukaryota,0,1.0,0.016,100.0,96.3,109.0,57.0268707,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698094,Microsporidium sp. BCAN6,"",1,698094,144516,-300,Eukaryota,0,1.0,0.016,100.0,97.8,89.0,46.1366768,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698146,Microsporidium sp. BLAT18,"",1,698146,144516,-300,Eukaryota,0,1.0,0.016,100.0,93.1,101.0,47.4559326,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698155,Microsporidium sp. BLAT25,"",1,698155,144516,-300,Eukaryota,0,1.0,0.016,100.0,96.4,139.0,76.1366806,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698158,Microsporidium sp. BLAT28,"",1,698158,144516,-300,Eukaryota,0,1.0,0.016,100.0,97.0,99.0,51.5850258,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
698162,Microsporidium sp. BLAT4 PAR,"",1,698162,144516,-300,Eukaryota,0,1.0,0.016,100.0,99.0,101.0,55.6777802,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1927003,Microsporidium sp. group G,"",1,1927003,144516,-300,Eukaryota,0,1.0,0.016,100.0,95.9,121.0,63.8538704,0.0,160.0,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
42400,Endoreticulatus,"",2,-100,42400,-300,Eukaryota,0,2139.0,35.5,100.0,85.9295,91.1571,33.086895,0.0,282310.0,1.85942,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-100042400,Non-species-specific reads in genus Endoreticulatus,,1,-100042400,42400,-300,Eukaryota,0,1701.0,28.231,100.0,86.5237,86.7895,31.7287331,0.0,282310.0,1.47867,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
262393,Endoreticulatus sp. CHW-2004 Taiwan,"",1,262393,42400,-300,Eukaryota,0,431.0,7.153,100.0,83.5515,108.448,38.4322357,0.0,71530.0,0.37467,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
550794,Endoreticulatus sp. Zhenjiang,"",1,550794,42400,-300,Eukaryota,0,5.0,0.082,100.0,87.0,93.2,36.1114349,0.0,820.0,0.00435,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1101198,Endoreticulatus sp. Shengzhou,"",1,1101198,42400,-300,Eukaryota,0,2.0,0.033,100.0,90.3,74.5,28.7189732,0.0,330.0,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
174679,Glugoides,"",2,-100,174679,36735,Eukaryota,0,1635.0,27.135,100.0,91.0565,137.551,65.2227097,0.0,271350.0,1.42129,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
174680,Glugoides intestinalis,"",1,174680,174679,36735,Eukaryota,0,1635.0,27.135,100.0,91.0565,137.551,65.2227097,0.0,271350.0,1.42129,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1082702,Lonsdalea,"",2,-100,1082702,1903410,Bacteria,0,526.0,8.729,99.0,99.5808,147.266,87.8230591,0.0,174513.04200000002,0.45725,0.0006407,99.0,1069.0,17.741,99.0,98.887,46.3283,16.4022446,0.0,99.0
-101082702,Non-species-specific reads in genus Lonsdalea,,1,-101082702,1082702,1903410,Bacteria,0,487.0,8.082,100.0,99.7304,147.924,88.5531235,0.0,174513.04200000002,0.42335,0.0,100.0,581.0,9.642,99.0,99.1461,47.1429,16.7659206,0.0,100.0
71657,Lonsdalea quercina,"",1,71657,1082702,1903410,Bacteria,0,34.0,0.564,89.2813079,98.3971,140.912,81.2373581,0.0,61301.0478080781,0.02956,0.0006407,89.2813079,415.0,6.887,82.5973349,98.8294,45.3446,16.073494,0.0,89.2813079
1082703,Lonsdalea iberica,"",1,1082703,1082702,1903410,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4593.6,,,100.0,28.0,0.464,100.0,98.2929,44.5357,14.9678574,0.0,100.0
1082704,Lonsdalea britannica,"",1,1082704,1082702,1903410,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1796.4878050548,,,32.1743643,34.0,0.564,32.1743643,96.9029,46.6471,16.1970596,0.0,32.1743643
1172565,Lonsdalea populi,"",1,1172565,1082702,1903410,Bacteria,0,5.0,0.082,100.0,93.06,126.4,61.4978905,0.0,970.8941886534001,0.00435,0.0,100.0,11.0,0.182,8.8297363,95.0182,44.0,13.8818178,0.0,100.0
626,Xenorhabdus,"",2,-100,626,1903414,Bacteria,0,98.0,1.626,15.0185791,92.9725,134.704,66.5363464,0.0,111874.15996858434,0.08519,0.0331153,66.5773724,1420.0,23.567,66.5773724,78.4682,44.8789,9.5973244,0.0,66.5773724
40576,Xenorhabdus bovienii,"",1,40576,626,1903414,Bacteria,0,17.0,0.282,19.2427035,91.5235,136.176,64.8447037,0.0,111874.15996858434,0.01478,0.0023383,99.0,1022.0,16.961,99.0,78.6621,46.5391,10.5321922,0.0,99.0
351676,Xenorhabdus kozodoii,"",1,351676,626,1903414,Bacteria,0,3.0,0.049,100.0,98.9667,101.0,55.6952553,0.0,43828.24017887,0.00261,0.0,100.0,396.0,6.572,100.0,77.9273,40.6338,7.2007575,0.0,100.0
628,Xenorhabdus nematophila,"",1,628,626,1903414,Bacteria,0,50.0,0.829,40.655599,93.114,139.88,70.0639725,0.0,506.17855410524675,0.04346,0.0042843,40.655599,0,0,-100,0.0,0.0,0.0,0.0,40.655599
351614,Xenorhabdus stockiae,"",1,351614,626,1903414,Bacteria,0,5.0,0.082,100.0,98.28,115.8,64.4090958,0.0,342.85767754000005,0.00435,0.0,100.0,2.0,0.033,100.0,86.5,37.0,6.4000001,0.0,100.0
351675,Xenorhabdus mauleonii,"",1,351675,626,1903414,Bacteria,0,6.0,0.099,100.0,92.5167,128.667,61.5319061,0.0,148.68393309,0.00522,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
351679,Xenorhabdus hominickii,"",1,351679,626,1903414,Bacteria,0,10.0,0.165,27.5151991,93.1,130.0,64.2284393,0.0,68.18446703237382,0.00869,0.0008465,27.5151991,0,0,-100,0.0,0.0,0.0,0.0,27.5151991
333964,Xenorhabdus indica,"",1,333964,626,1903414,Bacteria,0,2.0,0.033,100.0,88.45,147.5,65.4773407,0.0,49.56131103,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
351671,Xenorhabdus doucetiae,"",1,351671,626,1903414,Bacteria,0,2.0,0.033,5.0821086,86.3,150.0,62.3752785,0.0,2.518759650128379,0.00174,0.0006464,5.0821086,0,0,-100,0.0,0.0,0.0,0.0,5.0821086
40577,Xenorhabdus poinarii,"",1,40577,626,1903414,Bacteria,0,2.0,0.033,0.3217127,89.4,121.0,52.8664131,0.0,0.15944503187001083,0.00174,0.0128108,0.3217127,0,0,-100,0.0,0.0,0.0,0.0,0.3217127
-100000626,Non-species-specific reads in genus Xenorhabdus,,1,-100000626,626,1903414,Bacteria,0,1.0,0.016,0.0775727,97.0,101.0,52.9586067,0.0,0.01864050769520912,0.00087,0.0117379,0.0775727,0,0,-100,0.0,0.0,0.0,0.0,0.0775727
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,1055.0,17.509,99.0,99.4084,124.655,72.1409988,0.0,88723.79999999999,0.9171,0.0215234,99.0,197.0,3.269,99.0,79.634,40.2741,8.882741,0.0,99.0
-100007164,Non-species-specific reads in genus Anopheles,,1,-100007164,7164,7157,Eukaryota,0,533.0,8.846,100.0,99.1302,120.291,68.6443253,0.0,88723.79999999999,0.46333,0.0,100.0,7.0,0.116,100.0,83.6143,36.8571,7.6999998,0.0,100.0
42377,Anopheles quadrimaculatus A,"",1,42377,7164,7157,Eukaryota,0,500.0,8.298,100.0,99.7782,130.24,76.6009293,0.0,82150.2,0.43465,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,1.0,0.016,100.0,91.1,124.0,57.6575775,0.0,23739.606000000003,0.00087,0.0,100.0,145.0,2.406,99.0,80.5552,39.7172,9.0724134,0.0,100.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6078.599999999999,,,100.0,37.0,0.614,100.0,75.1487,42.8378,8.32973,0.0,100.0
7166,Anopheles quadrimaculatus,"",1,7166,7164,7157,Eukaryota,0,11.0,0.182,100.0,99.4,103.182,57.6776123,0.0,1801.8,0.00956,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
42378,Anopheles quadrimaculatus B,"",1,42378,7164,7157,Eukaryota,0,5.0,0.082,100.0,99.66,104.0,58.5584717,0.0,811.8000000000001,0.00435,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
42381,Anopheles quadrimaculatus D,"",1,42381,7164,7157,Eukaryota,0,3.0,0.049,100.0,96.3,99.3333,50.8973007,0.0,485.1,0.00261,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,337.00232768399997,,,25.788363,8.0,0.132,25.788363,80.2,41.5,9.0375004,0.0,25.788363
7167,Anopheles albimanus,"",1,7167,7164,7157,Eukaryota,0,1.0,0.016,100.0,86.5,96.0,35.8239098,0.0,158.4,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
41429,Anopheles maculipennis,"",1,41429,7164,7157,Eukaryota,0,1.0,0.016,100.0,92.2,103.0,47.4436989,0.0,158.4,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-200011012,Non-genus-specific reads in family Partitiviridae,,2,-100,-200011012,11012,Viruses,0,48.0,0.796,2.3815465,82.8542,132.667,47.3643684,0.0,70574.13839308,0.04173,0.0352491,46.7081872,908.0,15.069,46.7081872,82.5344,48.0936,14.9416304,0.0,46.7081872
1903436,Partitivirus-like 1,"",1,1903436,-200011012,11012,Viruses,0,48.0,0.796,100.0,82.8542,132.667,47.3643684,0.0,70574.13839308,0.04173,0.0,100.0,908.0,15.069,100.0,82.5344,48.0936,14.9416304,0.0,100.0
71655,Brenneria,"",2,-100,71655,1903410,Bacteria,0,427.0,7.086,99.0,94.3988,140.433,73.1488953,0.0,66864.60147638503,0.37119,0.0011613,99.0,3.0,0.049,-0.1211735,91.6667,47.3333,15.833333,0.0,99.0
1109412,Brenneria goodwinii,"",1,1109412,71655,1903410,Bacteria,0,407.0,6.754,100.0,94.1966,140.189,72.5951157,0.0,66864.60147638503,0.3538,0.0,100.0,2.0,0.033,0.3692139,97.0,50.0,18.6000004,0.0,100.0
1142292,Brenneria sp. AaM36a,"",1,1142292,71655,1903410,Bacteria,0,10.0,0.165,100.0,99.73,149.5,89.6184692,0.0,1633.5,0.00869,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
114101,Brenneria lupinicola,"",1,114101,71655,1903410,Bacteria,0,6.0,0.099,100.0,99.4333,150.0,89.3661423,0.0,980.1,0.00522,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-100071655,Non-species-specific reads in genus Brenneria,,1,-100071655,71655,1903410,Bacteria,0,3.0,0.049,100.0,100.0,123.0,72.0798111,0.0,485.1,0.00261,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1050163,Brenneria sp. blklbL1to,"",1,1050163,71655,1903410,Bacteria,0,1.0,0.016,100.0,76.4,144.0,39.7447281,0.0,158.4,0.00087,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
598467,Brenneria sp. EniD312,"",1,598467,71655,1903410,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00024078803021840002,,,-0.1241959,1.0,0.016,-0.1241959,81.0,42.0,10.3000002,0.0,-0.1241959
551,Erwinia,"",2,-100,551,1903409,Bacteria,0,1341.0,22.256,31.2264658,95.4082,113.156,58.2296143,0.0,65091.5679601,1.16572,0.2507637,31.2264658,2.0,0.033,-0.3583664,100.0,44.0,14.6000004,0.0,31.2264658
796334,Erwinia oleae,"",1,796334,551,1903409,Bacteria,0,1256.0,20.845,100.0,95.5981,111.729,57.7055054,0.0,65091.5679601,1.09183,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1142320,Erwinia sp. AaD55a,"",1,1142320,551,1903409,Bacteria,0,2.0,0.033,100.0,95.85,137.0,73.4062424,0.0,103.04733714000001,0.00174,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
552,Erwinia amylovora,"",1,552,551,1903409,Bacteria,0,25.0,0.414,5.9004607,94.276,133.72,68.7446671,0.0,76.27972118065674,0.02173,0.0147796,5.9004607,0,0,-100,0.0,0.0,0.0,0.0,5.9004607
-100000551,Non-species-specific reads in genus Erwinia,,1,-100000551,551,1903409,Bacteria,0,18.0,0.298,7.2943989,91.9167,125.889,59.8626976,0.0,67.87793273915746,0.01565,0.0071768,7.2943989,0,0,-100,0.0,0.0,0.0,0.0,7.2943989
215689,Erwinia sp. Ejp617,"",1,215689,551,1903409,Bacteria,0,14.0,0.232,5.8468957,92.0929,137.643,66.8777695,0.0,42.35807015803436,0.01217,0.0063268,5.8468957,0,0,-100,0.0,0.0,0.0,0.0,5.8468957
182337,Erwinia billingiae,"",1,182337,551,1903409,Bacteria,0,13.0,0.215,0.6843132,90.0462,147.538,68.6672211,0.0,4.59426678830204,0.0113,0.0636281,0.6843132,0,0,-100,0.0,0.0,0.0,0.0,0.6843132
338565,Erwinia tasmaniensis,"",1,338565,551,1903409,Bacteria,0,4.0,0.066,1.359629,90.525,137.75,64.3039169,0.0,2.802122958966421,0.00348,0.0072202,1.359629,0,0,-100,0.0,0.0,0.0,0.0,1.359629
79967,Erwinia pyrifoliae,"",1,79967,551,1903409,Bacteria,0,2.0,0.033,0.4123546,89.35,150.0,68.5484543,0.0,0.4249204348742985,0.00174,0.0129182,0.4123546,0,0,-100,0.0,0.0,0.0,0.0,0.4123546
1560201,Erwinia iniecta,"",1,1560201,551,1903409,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.00282007572495264,,,0.2384622,2.0,0.033,0.2384622,100.0,44.0,14.6000004,0.0,0.2384622
1619313,Erwinia gerundensis,"",1,1619313,551,1903409,Bacteria,0,7.0,0.116,-0.0391312,95.3429,118.714,63.0803261,0.0,-0.14174377310750336,0.00609,0.1322374,-0.0391312,0,0,-100,0.0,0.0,0.0,0.0,-0.0391312
-200027974,Non-genus-specific reads in family Nosematidae,,2,-100,-200027974,27974,Eukaryota,0,385.0,6.389,100.0,96.3847,137.234,74.941452,0.0,63890.0,0.33468,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-100027974,Non-species-specific reads in family Nosematidae,,1,-100027974,-200027974,27974,Eukaryota,0,385.0,6.389,100.0,96.3847,137.234,74.941452,0.0,63890.0,0.33468,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
929812,Gibbsiella,"",2,-100,929812,543,Bacteria,0,348.0,5.775,100.0,95.6592,140.158,75.7688904,0.0,57750.0,0.30251,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
929813,Gibbsiella quercinecans,"",1,929813,929812,543,Bacteria,0,348.0,5.775,100.0,95.6592,140.158,75.7688904,0.0,57750.0,0.30251,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,300.0,4.979,100.0,99.4197,141.28,83.4153671,0.0,51110.0,0.26079,0.0,100.0,8.0,0.132,100.0,93.3,39.5,11.8999996,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,300.0,4.979,100.0,99.4197,141.28,83.4153671,0.0,51110.0,0.26079,0.0,100.0,8.0,0.132,100.0,93.3,39.5,11.8999996,0.0,100.0
122277,Pectobacterium,"",2,-100,122277,1903410,Bacteria,0,2415.0,40.081,32.9967238,94.3423,140.255,72.9988708,0.0,48747.680004826834,2.09934,0.2923724,32.9967238,4.0,0.066,-0.1825423,84.225,44.0,11.6000004,0.0,32.9967238
554,Pectobacterium carotovorum,"",1,554,122277,1903410,Bacteria,0,1525.0,25.31,58.3701736,94.5462,140.402,73.5514221,0.0,48747.680004826834,1.32567,0.1501175,58.3701736,0,0,-100,0.0,0.0,0.0,0.0,58.3701736
-100122277,Non-species-specific reads in genus Pectobacterium,,1,-100122277,122277,1903410,Bacteria,0,399.0,6.622,84.2502307,94.2278,142.461,73.9481735,0.0,18409.038105496464,0.34685,0.0110979,84.2502307,0,0,-100,0.0,0.0,0.0,0.0,84.2502307
2042057,Pectobacterium polaris,"",1,2042057,122277,1903410,Bacteria,0,281.0,4.663,100.0,93.9096,134.0,68.2774734,0.0,15386.37230794,0.24427,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
29471,Pectobacterium atrosepticum,"",1,29471,122277,1903410,Bacteria,0,143.0,2.373,8.5229931,94.0937,145.497,75.712944,0.0,667.3606426598842,0.12431,0.0442861,8.5229931,2.0,0.033,-0.0270021,93.45,46.0,13.8500004,0.0,8.5229931
1905730,Pectobacterium parmentieri,"",1,1905730,122277,1903410,Bacteria,0,53.0,0.879,2.1359081,92.9604,138.264,68.8816147,0.0,61.95863572638101,0.04607,0.0528725,2.1359081,2.0,0.033,1.4111158,75.0,42.0,9.3500004,0.0,2.1359081
55208,Pectobacterium wasabiae,"",1,55208,122277,1903410,Bacteria,0,14.0,0.232,0.7056622,91.85,140.857,68.3846512,0.0,5.4020134446040835,0.01217,0.0339984,0.7056622,0,0,-100,0.0,0.0,0.0,0.0,0.7056622
82984,Pragia,"",2,-100,82984,1903416,Bacteria,0,293.0,4.862,100.0,93.2686,130.048,65.4505768,0.0,48620.36653447325,0.2547,0.0,100.0,8.0,0.132,1.6663662,96.8875,47.125,18.3624992,0.0,100.0
82985,Pragia fontium,"",1,82985,82984,1903416,Bacteria,0,293.0,4.862,100.0,93.2686,130.048,65.4505768,0.0,48620.36653447325,0.2547,0.0,100.0,8.0,0.132,1.6663662,96.8875,47.125,18.3624992,0.0,100.0
1676149,Crispospora,"",2,-100,1676149,-300,Eukaryota,0,251.0,4.165,100.0,93.3526,136.116,68.581131,0.0,41650.0,0.21819,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
856671,Crispospora chironomi,"",1,856671,1676149,-300,Eukaryota,0,251.0,4.165,100.0,93.3526,136.116,68.581131,0.0,41650.0,0.21819,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
-201903411,Non-genus-specific reads in family Yersiniaceae,,2,-100,-201903411,1903411,Bacteria,0,241.0,3.999,78.421632,96.2693,108.444,56.7386475,0.0,24593.659238579363,0.2095,0.0123669,78.421632,8.0,0.132,-0.0453295,89.6125,48.25,16.8875008,0.0,78.421632
-101903411,Non-species-specific reads in family Yersiniaceae,,1,-101903411,-201903411,1903411,Bacteria,0,241.0,3.999,78.421632,96.2693,108.444,56.7386475,0.0,24593.659238579363,0.2095,0.0123669,78.421632,8.0,0.132,-0.0453295,89.6125,48.25,16.8875008,0.0,78.421632
-201903410,Non-genus-specific reads in family Pectobacteriaceae,,2,-100,-201903410,1903410,Bacteria,0,145.0,2.406,99.0,97.0945,140.655,78.7152023,0.0,23605.293000762933,0.12605,0.0020737,99.0,42.0,0.697,5.8786144,99.35,47.4524,16.8595238,0.0,99.0
