tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
51201,Streptomyces griseocarneus,"",1,51201,1883,2062,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.56526156,,,100.0,1.0,0.012,100.0,87.8,41.0,9.8999996,0.0,100.0
285514,Streptomyces xylophagus,"",1,285514,1883,2062,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00178090798358196,,,-0.3150591,1.0,0.012,-0.3150591,100.0,49.0,18.5,0.0,-0.3150591
-200011006,Non-genus-specific reads in family Totiviridae,,2,-100,-200011006,11006,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.5514062399999999,,,-0.1531684,3.0,0.036,-0.1531684,81.0667,49.3333,15.3999996,0.0,-0.1531684
2026601,Australian Anopheles totivirus,"",1,2026601,-200011006,11006,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.5514062399999999,,,100.0,3.0,0.036,100.0,81.0667,49.3333,15.3999996,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,9.0,0.11,0.3020042,96.0667,147.667,81.1133575,0.0,0.5480744533988169,0.67064,0.0610951,1.4505876,36.0,0.443,1.4505876,78.2667,47.9722,12.4250002,0.0,1.4505876
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.5480744533988169,,,1.0983409,28.0,0.344,1.0983409,75.5071,48.0,11.9214287,0.0,1.0983409
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,9.0,0.11,2.6648362,96.0667,147.667,81.1133575,0.0,0.458889136568603,0.67064,0.0051368,2.6648362,8.0,0.098,2.6052922,87.925,47.875,14.1875,0.0,2.6648362
-200186803,Non-genus-specific reads in family Lachnospiraceae,,2,-100,-200186803,186803,Bacteria,0,1.0,0.012,-0.3091039,82.7,127.0,44.5850258,0.0,0.37092468,0.07452,1.0194997,-0.3091039,0,0,-100,0.0,0.0,0.0,0.0,-0.3091039
2109690,Lachnospiraceae bacterium Choco86,"",1,2109690,-200186803,186803,Bacteria,0,1.0,0.012,100.0,82.7,127.0,44.5850258,0.0,0.37092468,0.07452,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
335058,Pelomonas,"",2,-100,335058,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.34449228000000004,,,-0.2870769,1.0,0.012,-0.2870769,98.0,49.0,18.0,0.0,-0.2870769
2135721,Pelomonas sp. BT06,"",1,2135721,335058,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.34449228000000004,,,100.0,1.0,0.012,100.0,98.0,49.0,18.0,0.0,100.0
2132,Spiroplasma,"",2,-100,2132,2131,Bacteria,0,2.0,0.024,-0.282766,81.3,101.5,31.298439,0.0,0.33931920000000004,0.14903,0.0726381,-0.282766,0,0,-100,0.0,0.0,0.0,0.0,-0.282766
47835,Spiroplasma phoeniceum,"",1,47835,2132,2131,Bacteria,0,1.0,0.012,100.0,81.2,101.0,30.9586067,0.0,0.33931920000000004,0.07452,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
47834,Spiroplasma kunkelii,"",1,47834,2132,2131,Bacteria,0,1.0,0.012,0.1690833,81.4,102.0,31.6382713,0.0,0.0005737321008936,0.07452,0.0058789,0.1690833,0,0,-100,0.0,0.0,0.0,0.0,0.1690833
286,Pseudomonas,"",2,-100,286,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0634144659762054,,,-0.461726,4.0,0.049,-0.461726,100.0,50.0,19.2000008,0.0,-0.461726
1619949,Pseudomonas sp. 5,"",1,1619949,286,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0634144659762054,,,2.8029021,4.0,0.049,2.8029021,100.0,50.0,19.2000008,0.0,2.8029021
157,Treponema,"",2,-100,157,137,Bacteria,0,8.0,0.098,-0.403757,86.8625,101.75,38.1701736,0.0,0.0166110439353384,0.59613,1.0094661,-0.403757,0,0,-100,0.0,0.0,0.0,0.0,-0.403757
88058,Treponema primitia,"",1,88058,157,137,Bacteria,0,2.0,0.024,1.7142163,92.85,77.0,33.1393433,0.0,0.0166110439353384,0.14903,0.0023549,1.7142163,0,0,-100,0.0,0.0,0.0,0.0,1.7142163
215591,Treponema caldarium,"",1,215591,157,137,Bacteria,0,3.0,0.036,0.7645966,82.9667,105.667,35.5166435,0.0,0.011113604259343197,0.22355,0.0070234,0.7645966,0,0,-100,0.0,0.0,0.0,0.0,0.7645966
158,Treponema denticola,"",1,158,157,137,Bacteria,0,1.0,0.012,-0.2852374,90.8,109.0,48.7695503,0.0,-0.0013819991629415997,0.07452,0.1452169,-0.2852374,0,0,-100,0.0,0.0,0.0,0.0,-0.2852374
221027,Treponema putidum,"",1,221027,157,137,Bacteria,0,1.0,0.012,-0.3162359,90.8,98.0,42.6382713,0.0,-0.0015321894993156001,0.07452,0.0766818,-0.3162359,0,0,-100,0.0,0.0,0.0,0.0,-0.3162359
1539298,Treponema sp. OMZ 838,"",1,1539298,157,137,Bacteria,0,1.0,0.012,-0.4077187,78.7,136.0,41.124939,0.0,-0.0019754313498708,0.07452,0.3250025,-0.4077187,0,0,-100,0.0,0.0,0.0,0.0,-0.4077187
7372,Calliphora,"",2,-100,7372,7371,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.006848630486785919,,,0.7554596,1.0,0.012,0.7554596,63.3,49.0,10.8999996,0.0,0.7554596
7373,Calliphora vicina,urban bluebottle blowfly,1,7373,7372,7371,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.006848630486785919,,,0.7554596,1.0,0.012,0.7554596,63.3,49.0,10.8999996,0.0,0.7554596
146,Spirochaeta,"",2,-100,146,137,Bacteria,0,5.0,0.061,0.1010262,87.66,110.0,43.4432564,0.0,0.0032612964298675195,0.37258,0.0466652,0.1010262,0,0,-100,0.0,0.0,0.0,0.0,0.1010262
147,Spirochaeta aurantia,"",1,147,146,137,Bacteria,0,3.0,0.036,0.8967136,87.5,128.0,53.5086365,0.0,0.0032612964298675195,0.22355,0.0065241,0.8967136,0,0,-100,0.0,0.0,0.0,0.0,0.8967136
46355,Spirochaeta africana,"",1,46355,146,137,Bacteria,0,2.0,0.024,0.5951709,87.9,83.0,28.3451843,0.0,0.0014430685050619198,0.14903,0.008143,0.5951709,0,0,-100,0.0,0.0,0.0,0.0,0.5951709
1911556,Sediminispirochaeta,"",2,-100,1911556,137,Bacteria,0,2.0,0.024,0.0936684,87.15,104.0,40.5503616,0.0,0.00021057045980544,0.14903,0.018318,0.0936684,0,0,-100,0.0,0.0,0.0,0.0,0.0936684
55206,Sediminispirochaeta smaragdinae,"",1,55206,1911556,137,Bacteria,0,2.0,0.024,0.0936684,87.15,104.0,40.5503616,0.0,0.00021057045980544,0.14903,0.018318,0.0936684,0,0,-100,0.0,0.0,0.0,0.0,0.0936684
2147,Acholeplasma,"",2,-100,2147,2146,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.000189563221404,,,-0.107334,1.0,0.012,-0.107334,68.8,48.0,10.3000002,0.0,-0.107334
264635,Acholeplasma granularum,"",1,264635,2147,2146,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.000189563221404,,,0.1471755,1.0,0.012,0.1471755,68.8,48.0,10.3000002,0.0,0.1471755
3011,Fucus,"",2,-100,3011,3010,Eukaryota,0,2.0,0.024,0.0780836,91.3,98.5,43.6709938,0.0,0.00014632916613504003,0.14903,0.0145826,0.0780836,0,0,-100,0.0,0.0,0.0,0.0,0.0780836
49266,Fucus vesiculosus,"",1,49266,3011,3010,Eukaryota,0,2.0,0.024,0.0780836,91.3,98.5,43.6709938,0.0,0.00014632916613504003,0.14903,0.0145826,0.0780836,0,0,-100,0.0,0.0,0.0,0.0,0.0780836
399320,Sphaerochaeta,"",2,-100,399320,137,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6.872857087824001e-05,,,-0.1249118,1.0,0.012,-0.1249118,71.4,49.0,10.0,0.0,-0.1249118
1131703,Sphaerochaeta globosa,"",1,1131703,399320,137,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6.872857087824001e-05,,,0.0458514,1.0,0.012,0.0458514,71.4,49.0,10.0,0.0,0.0458514
138,Borrelia,"",2,-100,138,1643685,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-5.028458107140001e-05,,,-0.0740409,1.0,0.012,-0.0740409,100.0,48.0,19.7000008,0.0,-0.0740409
144,Borrelia coriaceae,"",1,144,138,1643685,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-5.028458107140001e-05,,,-0.0565955,1.0,0.012,-0.0565955,100.0,48.0,19.7000008,0.0,-0.0565955
241189,Hespellia,"",2,-100,241189,186803,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-6.605984471232e-05,,,-0.0741956,1.0,0.012,-0.0741956,100.0,50.0,20.0,0.0,-0.0741956
180311,Hespellia stercorisuis,"",1,180311,241189,186803,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-6.605984471232e-05,,,-0.0741956,1.0,0.012,-0.0741956,100.0,50.0,20.0,0.0,-0.0741956
361607,Patulibacter,"",2,-100,361607,361606,Bacteria,0,2.0,0.024,-0.1508866,90.95,144.5,68.8936386,0.0,-0.00054289916070528,0.14903,1.6516346,-0.1508866,0,0,-100,0.0,0.0,0.0,0.0,-0.1508866
1097667,Patulibacter medicamentivorans,"",1,1097667,361607,361606,Bacteria,0,2.0,0.024,-0.1499192,90.95,144.5,68.8936386,0.0,-0.00054289916070528,0.14903,1.5879467,-0.1499192,0,0,-100,0.0,0.0,0.0,0.0,-0.1499192
53387,Friedmanniella,"",2,-100,53387,85015,Bacteria,0,2.0,0.024,-0.1691225,88.75,119.0,49.4258537,0.0,-0.000652944630252,0.14903,13.5931273,-0.1691225,0,0,-100,0.0,0.0,0.0,0.0,-0.1691225
546871,Friedmanniella luteola,"",1,546871,53387,85015,Bacteria,0,2.0,0.024,-0.1608658,88.75,119.0,49.4258537,0.0,-0.000652944630252,0.14903,12.6908493,-0.1608658,0,0,-100,0.0,0.0,0.0,0.0,-0.1608658
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,2.0,0.024,-0.3696988,91.7,150.0,73.3314667,0.0,-0.00065294634533088,0.14903,66.1792831,-0.3696988,1.0,0.012,-0.4745145,81.2,48.0,13.5,0.0,-0.3696988
171292,uncultured Mycobacterium sp.,"",1,171292,1763,1762,Bacteria,0,1.0,0.012,-0.1471798,92.7,150.0,75.3872147,0.0,-0.00065294634533088,0.07452,1.3439726,-0.1471798,0,0,-100,0.0,0.0,0.0,0.0,-0.1471798
1964395,Mycobacterium ahvazicum,"",1,1964395,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0011595114846288002,,,-0.2036312,1.0,0.012,-0.2036312,81.2,48.0,13.5,0.0,-0.2036312
1781,Mycobacterium marinum,"",1,1781,1763,1762,Bacteria,0,1.0,0.012,-0.3556992,90.7,150.0,71.2757263,0.0,-0.00157801880881152,0.07452,0.265505,-0.3556992,0,0,-100,0.0,0.0,0.0,0.0,-0.3556992
104267,Tenacibaculum,"",2,-100,104267,49546,Bacteria,0,1.0,0.012,-0.3408828,87.0,123.0,50.0861855,0.0,-0.0006632660267971199,0.07452,0.4496663,-0.3408828,0,0,-100,0.0,0.0,0.0,0.0,-0.3408828
107401,Tenacibaculum maritimum,"",1,107401,104267,49546,Bacteria,0,1.0,0.012,-0.1621442,87.0,123.0,50.0861855,0.0,-0.0006632660267971199,0.07452,0.1292915,-0.1621442,0,0,-100,0.0,0.0,0.0,0.0,-0.1621442
261963,Kangiella,"",2,-100,261963,1920240,Bacteria,0,1.0,0.012,-0.329802,79.7,69.0,16.031517,0.0,-0.0007003617226848,0.07452,0.0873128,-0.329802,0,0,-100,0.0,0.0,0.0,0.0,-0.329802
261964,Kangiella koreensis,"",1,261964,261963,1920240,Bacteria,0,1.0,0.012,-0.1769652,79.7,69.0,16.031517,0.0,-0.0007003617226848,0.07452,0.0268738,-0.1769652,0,0,-100,0.0,0.0,0.0,0.0,-0.1769652
4783,Phytophthora,"",2,-100,4783,4777,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007006835089228799,,,-0.3330103,1.0,0.012,-0.3330103,98.0,50.0,20.2999992,0.0,-0.3330103
67593,Phytophthora sojae,"",1,67593,4783,4777,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007006835089228799,,,-0.1753408,1.0,0.012,-0.1753408,98.0,50.0,20.2999992,0.0,-0.1753408
469,Acinetobacter,"",2,-100,469,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007476691838491199,,,-0.2217332,1.0,0.012,-0.2217332,100.0,50.0,18.8999996,0.0,-0.2217332
470,Acinetobacter baumannii,"",1,470,469,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007476691838491199,,,-0.2809943,1.0,0.012,-0.2809943,100.0,50.0,18.8999996,0.0,-0.2809943
2742,Marinobacter,"",2,-100,2742,72275,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0008842867110673201,,,-0.4108567,1.0,0.012,-0.4108567,79.6,49.0,12.5,0.0,-0.4108567
1772288,Marinobacter sp. C18,"",1,1772288,2742,72275,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0008842867110673201,,,-0.1793583,1.0,0.012,-0.1793583,79.6,49.0,12.5,0.0,-0.1793583
5500,Coccidioides,"",2,-100,5500,-300,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00089352494698416,,,-0.2830766,1.0,0.012,-0.2830766,78.7,47.0,10.0,0.0,-0.2830766
5501,Coccidioides immitis,"",1,5501,5500,-300,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00089352494698416,,,-0.2630398,1.0,0.012,-0.2630398,78.7,47.0,10.0,0.0,-0.2630398
1227,Nitrosococcus,"",2,-100,1227,1046,Bacteria,0,1.0,0.012,-0.3858563,83.1,77.0,22.8538723,0.0,-0.0009723625062756,0.07452,0.091145,-0.3858563,0,0,-100,0.0,0.0,0.0,0.0,-0.3858563
1229,Nitrosococcus oceani,"",1,1229,1227,1046,Bacteria,0,1.0,0.012,-0.210001,83.1,77.0,22.8538723,0.0,-0.0009723625062756,0.07452,0.034018,-0.210001,0,0,-100,0.0,0.0,0.0,0.0,-0.210001
1243,Leuconostoc,"",2,-100,1243,81850,Bacteria,0,1.0,0.012,-0.2251163,75.5,143.0,37.6777802,0.0,-0.00101715216303504,0.07452,4.68084,-0.2251163,0,0,-100,0.0,0.0,0.0,0.0,-0.2251163
1245,Leuconostoc mesenteroides,"",1,1245,1243,81850,Bacteria,0,1.0,0.012,-0.3765284,75.5,143.0,37.6777802,0.0,-0.00101715216303504,0.07452,1.3632751,-0.3765284,0,0,-100,0.0,0.0,0.0,0.0,-0.3765284
1279,Staphylococcus,"",2,-100,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.001019321326854,,,-0.3735975,1.0,0.012,-0.3735975,100.0,48.0,20.7999992,0.0,-0.3735975
61015,Staphylococcus succinus,"",1,61015,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.001019321326854,,,-0.2273662,1.0,0.012,-0.2273662,100.0,48.0,20.7999992,0.0,-0.2273662
504481,Sediminibacterium,"",2,-100,504481,563835,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010265035446792002,,,-0.286181,1.0,0.012,-0.286181,98.0,50.0,18.1000004,0.0,-0.286181
426421,Sediminibacterium salmoneum,"",1,426421,504481,563835,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010265035446792002,,,-0.2989086,1.0,0.012,-0.2989086,98.0,50.0,18.1000004,0.0,-0.2989086
174951,Ramlibacter,"",2,-100,174951,80864,Bacteria,0,1.0,0.012,-0.2997361,88.9,90.0,35.8239098,0.0,-0.0010778759536435201,0.07452,45.2913513,-0.2997361,0,0,-100,0.0,0.0,0.0,0.0,-0.2997361
94132,Ramlibacter tataouinensis,"",1,94132,174951,80864,Bacteria,0,1.0,0.012,-0.2996736,88.9,90.0,35.8239098,0.0,-0.0010778759536435201,0.07452,45.2801132,-0.2996736,0,0,-100,0.0,0.0,0.0,0.0,-0.2996736
47420,Hydrogenophaga,"",2,-100,47420,80864,Bacteria,0,1.0,0.012,-0.2991498,88.6,149.0,66.4685211,0.0,-0.0010842674928206403,0.07452,62.6052208,-0.2991498,0,0,-100,0.0,0.0,0.0,0.0,-0.2991498
795665,Hydrogenophaga sp. PBC,"",1,795665,47420,80864,Bacteria,0,1.0,0.012,-0.3020414,88.6,149.0,66.4685211,0.0,-0.0010842674928206403,0.07452,25.9638653,-0.3020414,0,0,-100,0.0,0.0,0.0,0.0,-0.3020414
109967,Rhizoclosmatium,"",2,-100,109967,1352827,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00109732299279552,,,-0.3023964,1.0,0.012,-0.3023964,79.2,48.0,12.3999996,0.0,-0.3023964
329046,Rhizoclosmatium globosum,"",1,329046,109967,1352827,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00109732299279552,,,-0.3023964,1.0,0.012,-0.3023964,79.2,48.0,12.3999996,0.0,-0.3023964
106589,Cupriavidus,"",2,-100,106589,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.001226576697087,,,-0.2969015,1.0,0.012,-0.2969015,61.2,49.0,8.8000002,0.0,-0.2969015
942866,Cupriavidus alkaliphilus,"",1,942866,106589,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.001226576697087,,,-0.3442715,1.0,0.012,-0.3442715,61.2,49.0,8.8000002,0.0,-0.3442715
-200563835,Non-genus-specific reads in family Chitinophagaceae,,2,-100,-200563835,563835,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00131443652113752,,,-0.3229682,1.0,0.012,-0.3229682,100.0,30.0,6.4000001,0.0,-0.3229682
1985174,Chitinophagaceae bacterium IBVUCB2,"",1,1985174,-200563835,563835,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00131443652113752,,,-0.3391553,1.0,0.012,-0.3391553,100.0,30.0,6.4000001,0.0,-0.3391553
114154,Dichomitus,"",2,-100,114154,5317,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0013347718544593201,,,-0.3335131,1.0,0.012,-0.3335131,92.9,14.0,10.6999998,0.0,-0.3335131
114155,Dichomitus squalens,"",1,114155,114154,5317,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0013347718544593201,,,-0.3335131,1.0,0.012,-0.3335131,92.9,14.0,10.6999998,0.0,-0.3335131
40323,Stenotrophomonas,"",2,-100,40323,32033,Bacteria,0,1.0,0.012,-0.3577932,82.7,150.0,54.7958794,0.0,-0.00143422706587248,0.07452,121.0088501,-0.3577932,0,0,-100,0.0,0.0,0.0,0.0,-0.3577932
83617,Stenotrophomonas nitritireducens,"",1,83617,40323,32033,Bacteria,0,1.0,0.012,-0.3340447,82.7,150.0,54.7958794,0.0,-0.00143422706587248,0.07452,0.553414,-0.3340447,0,0,-100,0.0,0.0,0.0,0.0,-0.3340447
178898,Carboxydocella,"",2,-100,178898,543347,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00148238621743212,,,-0.3729957,1.0,0.012,-0.3729957,75.0,40.0,8.5,0.0,-0.3729957
1926599,Carboxydocella sp. ULO1,"",1,1926599,178898,543347,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00148238621743212,,,-0.3311893,1.0,0.012,-0.3311893,75.0,40.0,8.5,0.0,-0.3311893
1578,Lactobacillus,"",2,-100,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00150886888410432,,,-0.4462453,5.0,0.061,-0.4462453,95.1,48.6,16.6000004,0.0,-0.4462453
147802,Lactobacillus iners,"",1,147802,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00150886888410432,,,-0.2817712,1.0,0.012,-0.2817712,75.5,49.0,9.6000004,0.0,-0.2817712
1579,Lactobacillus acidophilus,"",1,1579,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00168619569944088,,,-0.3148858,1.0,0.012,-0.3148858,100.0,49.0,17.2999992,0.0,-0.3148858
47715,Lactobacillus rhamnosus,"",1,47715,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0065357290125856796,,,-0.4068346,3.0,0.036,-0.4068346,100.0,48.3333,18.7000008,0.0,-0.4068346
