tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
58331,Quercus suber,"",1,58331,3511,3503,Eukaryota,0,2.0,1297.016,99.0,99.65,149.0,89.1131058,0.0,12712053.816000002,3.125,3.6652813,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
5052,Aspergillus,"",2,-100,5052,1131492,Eukaryota,0,4.0,2594.033,80.6701277,100.0,150.0,90.4814835,0.0,12222312.396700839,6.25,9.4254265,80.6701277,4.0,2594.033,27.1279269,100.0,46.5,18.3500004,0.0,80.6701277
51019,Aspergillus heteromorphus,"",1,51019,5052,1131492,Eukaryota,0,2.0,1297.016,100.0,100.0,150.0,90.4814835,0.0,12222312.396700839,3.125,0.0,100.0,1.0,648.508,100.0,100.0,50.0,21.7000008,0.0,100.0
306088,Aspergillus steynii,"",1,306088,5052,1131492,Eukaryota,0,2.0,1297.016,100.0,100.0,150.0,90.4814835,0.0,10826878.434785832,3.125,0.0,100.0,1.0,648.508,20.6809792,100.0,50.0,20.8999996,0.0,100.0
5062,Aspergillus oryzae,"",1,5062,5052,1131492,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,3483350.16837691,,,99.0,2.0,1297.016,99.0,100.0,43.0,15.3999996,0.0,99.0
4564,Triticum,"",2,-100,4564,4479,Eukaryota,0,2.0,1297.016,3.5565669,100.0,150.0,90.4814835,0.0,11450636.170937385,3.125,100.8655167,89.0420344,2.0,1297.016,89.0420344,100.0,49.5,21.5499992,0.0,89.0420344
4565,Triticum aestivum,bread wheat,1,4565,4564,4479,Eukaryota,0,2.0,1297.016,3.7353281,100.0,150.0,90.4814835,0.0,11450636.170937385,3.125,95.8119659,99.0,2.0,1297.016,99.0,100.0,49.5,21.5499992,0.0,99.0
9922,Capra,"",2,-100,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6485080.0,,,100.0,1.0,648.508,100.0,100.0,50.0,20.8999996,0.0,100.0
9925,Capra hircus,goat,1,9925,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6485080.0,,,100.0,1.0,648.508,100.0,100.0,50.0,20.8999996,0.0,100.0
1335631,Frischella,"",2,-100,1335631,1240483,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6356026.908000001,,,99.0,1.0,648.508,99.0,100.0,43.0,14.3999996,0.0,99.0
1267021,Frischella perrara,"",1,1267021,1335631,1240483,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6356026.908000001,,,99.0,1.0,648.508,99.0,100.0,43.0,14.3999996,0.0,99.0
963,Herbaspirillum,"",2,-100,963,75682,Bacteria,0,1.0,648.508,19.1868945,87.4,87.0,32.3979416,0.0,5926777.724798561,1.5625,11.8722706,45.6954866,2.0,1297.016,45.6954866,99.0,49.5,19.25,0.0,45.6954866
2183918,Herbaspirillum sp. XFZ15 10_5,"",1,2183918,963,75682,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,5926777.724798561,,,100.0,2.0,1297.016,100.0,99.0,49.5,19.25,0.0,100.0
2014887,Herbaspirillum robiniae,"",1,2014887,963,75682,Bacteria,0,1.0,648.508,100.0,87.4,87.0,32.3979416,0.0,1244285.4578406,1.5625,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
6333,Trichinella,"",2,-100,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,4680853.64288388,,,72.90789,1.0,648.508,72.90789,100.0,49.0,18.6000004,0.0,72.90789
45882,Trichinella britovi,"",1,45882,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,4680853.64288388,,,99.0,1.0,648.508,99.0,100.0,49.0,18.6000004,0.0,99.0
620,Shigella,"",2,-100,620,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4436158.804420834,,,74.7673503,1.0,648.508,74.7673503,98.0,50.0,18.2000008,0.0,74.7673503
624,Shigella sonnei,"",1,624,620,543,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4436158.804420834,,,91.4912912,1.0,648.508,91.4912912,98.0,50.0,18.2000008,0.0,91.4912912
670516,Mycobacteroides,"",2,-100,670516,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1201686.97121032,,,100.0,2.0,1297.016,100.0,87.1,38.5,7.75,0.0,100.0
36809,Mycobacteroides abscessus,"",1,36809,670516,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1201686.97121032,,,9.2650127,2.0,1297.016,9.2650127,87.1,38.5,7.75,0.0,9.2650127
32008,Burkholderia,"",2,-100,32008,119060,Bacteria,0,4.0,2594.033,6.4874062,100.0,150.0,90.4814835,0.0,729651.4160209445,6.25,124.2427521,6.4874062,3.0,1945.525,3.8738194,100.0,49.0,17.7999992,0.0,6.4874062
488447,Burkholderia contaminans,"",1,488447,32008,119060,Bacteria,0,4.0,2594.033,20.8216347,100.0,150.0,90.4814835,0.0,729651.4160209445,6.25,40.5395317,50.3214918,3.0,1945.525,50.3214918,100.0,49.0,17.7999992,0.0,50.3214918
561,Escherichia,"",2,-100,561,543,Bacteria,0,2.0,1297.016,9.3506527,99.3,150.0,89.1135101,0.0,697255.8538222837,3.125,85.1182785,14.9927297,4.0,2594.033,14.9927297,99.475,48.5,17.8500004,0.0,14.9927297
562,Escherichia coli,"",1,562,561,543,Bacteria,0,2.0,1297.016,9.3613826,99.3,150.0,89.1135101,0.0,697255.8538222837,3.125,85.0070724,15.0089216,4.0,2594.033,15.0089216,99.475,48.5,17.8500004,0.0,15.0089216
1578,Lactobacillus,"",2,-100,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,619191.4465976872,,,15.2799861,4.0,2594.033,15.2799861,90.025,48.5,14.8999996,0.0,15.2799861
1579,Lactobacillus acidophilus,"",1,1579,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,619191.4465976872,,,62.486565,1.0,648.508,62.486565,100.0,49.0,16.7999992,0.0,62.486565
147802,Lactobacillus iners,"",1,147802,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,444890.1408987025,,,22.4483533,2.0,1297.016,22.4483533,80.05,47.5,11.6499996,0.0,22.4483533
47715,Lactobacillus rhamnosus,"",1,47715,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,263036.4325997568,,,26.544687,1.0,648.508,26.544687,100.0,50.0,19.5,0.0,26.544687
662,Vibrio,"",2,-100,662,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,521998.1790295948,,,12.3636021,2.0,1297.016,12.3636021,88.9,49.5,14.4499998,0.0,12.3636021
670,Vibrio parahaemolyticus,"",1,670,662,641,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,521998.1790295948,,,32.5520718,2.0,1297.016,32.5520718,88.9,49.5,14.4499998,0.0,32.5520718
1716,Corynebacterium,"",2,-100,1716,1653,Bacteria,0,2.0,1297.016,3.6787275,98.0,150.0,86.3665314,0.0,472365.47428686003,3.125,133.7530212,3.6787275,0,0,-100,0.0,0.0,0.0,0.0,3.6787275
38302,Corynebacterium mycetoides,"",1,38302,1716,1653,Bacteria,0,2.0,1297.016,99.0,98.0,150.0,86.3665314,0.0,472365.47428686003,3.125,1.1367269,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
1269,Micrococcus,"",2,-100,1269,1268,Bacteria,0,2.0,1297.016,13.6481311,100.0,149.5,90.1386795,0.0,367407.39745831455,3.125,34.5311737,13.6481311,0,0,-100,0.0,0.0,0.0,0.0,13.6481311
1270,Micrococcus luteus,"",1,1270,1269,1268,Bacteria,0,2.0,1297.016,20.7553173,100.0,149.5,90.1386795,0.0,367407.39745831455,3.125,23.1094723,20.7553173,0,0,-100,0.0,0.0,0.0,0.0,20.7553173
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,149835.68952153192,,,3.4730142,2.0,1297.016,3.4730142,78.5,46.5,9.75,0.0,3.4730142
1773,Mycobacterium tuberculosis,"",1,1773,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,149835.68952153192,,,33.2631503,2.0,1297.016,33.2631503,78.5,46.5,9.75,0.0,33.2631503
93681,Roseateles,"",2,-100,93681,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,114355.35554697919,,,6.7292034,2.0,1297.016,6.7292034,94.9,49.0,17.2999992,0.0,6.7292034
431061,Roseateles aquatilis,"",1,431061,93681,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,114355.35554697919,,,13.1022994,2.0,1297.016,13.1022994,94.9,49.0,17.2999992,0.0,13.1022994
5598,Alternaria,"",2,-100,5598,28556,Eukaryota,0,2.0,1297.016,6.7538544,100.0,150.0,90.4814835,0.0,109913.60415623698,3.125,41.4688339,6.7538544,0,0,-100,0.0,0.0,0.0,0.0,6.7538544
5599,Alternaria alternata,"",1,5599,5598,28556,Eukaryota,0,2.0,1297.016,12.5474196,100.0,150.0,90.4814835,0.0,109913.60415623698,3.125,17.2379742,12.5474196,0,0,-100,0.0,0.0,0.0,0.0,12.5474196
374,Bradyrhizobium,"",2,-100,374,41294,Bacteria,0,6.0,3891.05,0.1826495,90.6,147.5,69.7938385,0.0,68536.06392178,9.375,2430.9936523,0.2642066,6.0,3891.05,0.2642066,98.0,49.3333,16.7333336,0.0,0.2642066
2133945,Bradyrhizobium sp. MOS004,"",1,2133945,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,68536.06392178,,,100.0,4.0,2594.033,100.0,100.0,49.0,16.8999996,0.0,100.0
1566379,Bradyrhizobium sp. UASWS1016,"",1,1566379,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,546.1275986226809,,,3.1873894,1.0,648.508,3.1873894,96.0,50.0,16.2999992,0.0,3.1873894
2057741,Bradyrhizobium sp. SK17,"",1,2057741,374,41294,Bacteria,0,6.0,3891.05,0.2398514,90.6,147.5,69.7938385,0.0,180.13436213559297,9.375,2155.4118652,0.2398514,1.0,648.508,0.0564513,92.0,50.0,16.5,0.0,0.2398514
1301,Streptococcus,"",2,-100,1301,1300,Bacteria,0,2.0,1297.016,2.4058893,100.0,150.0,90.4814835,0.0,16856.983871618588,3.125,136.3190765,2.4058893,0,0,-100,0.0,0.0,0.0,0.0,2.4058893
1313,Streptococcus pneumoniae,"",1,1313,1301,1300,Bacteria,0,2.0,1297.016,5.4020537,100.0,150.0,90.4814835,0.0,16856.983871618588,3.125,45.6105995,5.4020537,0,0,-100,0.0,0.0,0.0,0.0,5.4020537
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,4.0,2594.033,0.8550196,99.65,149.25,89.2880478,0.0,9835.19110703484,6.25,1004.6601563,0.8550196,0,0,-100,0.0,0.0,0.0,0.0,0.8550196
175245,uncultured fungus,"",1,175245,-200,-300,Eukaryota,0,2.0,1297.016,8.8687293,100.0,148.5,89.4625931,0.0,9835.19110703484,3.125,47.8310699,8.8687293,0,0,-100,0.0,0.0,0.0,0.0,8.8687293
77133,uncultured bacterium,"",1,77133,-200,-300,Bacteria,0,2.0,1297.016,0.4085262,99.3,150.0,89.1135101,0.0,453.04497558976533,3.125,733.6816406,0.4085262,0,0,-100,0.0,0.0,0.0,0.0,0.4085262
48736,Ralstonia,"",2,-100,48736,119060,Bacteria,0,2.0,1297.016,-0.0154415,100.0,150.0,90.4814835,0.0,24.47548682309086,3.125,1356.6257324,0.0240896,2.0,1297.016,0.0240896,100.0,49.5,20.5499992,0.0,0.0240896
190721,Ralstonia insidiosa,"",1,190721,48736,119060,Bacteria,0,2.0,1297.016,0.2852595,100.0,150.0,90.4814835,0.0,24.47548682309086,3.125,707.881897,1.2009978,1.0,648.508,1.2009978,100.0,50.0,19.2999992,0.0,1.2009978
329,Ralstonia pickettii,"",1,329,48736,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,5.132253065333453,,,0.328521,1.0,648.508,0.328521,100.0,49.0,21.7999992,0.0,0.328521
