CMS001_048_Ra_S5|NODE_4_length_4126_cov_3.607063	MononegaRdRp_PF00946_full
CMS001_048_Ra_S5|NODE_28_length_1162_cov_1.672811	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_010a_Rb_S119_L004|NODE_1_length_7476_cov_47.962698	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_058_Ra_S9|NODE_1_length_10844_cov_23.895235	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_058_Ra_S9|NODE_2_length_7689_cov_8.491592	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS001_009_Ra_S13|NODE_70_length_2389_cov_1.563149	MitoRdRp_PF05919_full
CMS001_009_Ra_S13|NODE_835_length_1125_cov_1.704198	LuteoTotiRotaRdRp_PF02123_full
CMS002_029b_Rb_S160_L004|NODE_1_length_7463_cov_122.739101	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS002_029b_Rb_S160_L004|NODE_5_length_3161_cov_1155.000973	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_028b_Rb_S155_L004|NODE_1_length_10898_cov_129.990666	BromoTobamoTogaRdRp_PF00978_full
CMS002_028b_Rb_S155_L004|NODE_3_length_6399_cov_42.064853	BunyaRdRp_PF04196_full
CMS002_028b_Rb_S155_L004|NODE_7_length_3608_cov_2.261682	LuteoTotiRotaRdRp_PF02123_full
CMS002_017a_Rb_S122_L004|NODE_4_length_2431_cov_10.546729	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS001_039_Ra_S9|NODE_1_length_18277_cov_48.170824	FlaviRdRp_PF00972_full
CMS001_039_Ra_S9|NODE_2_length_13816_cov_21.969794	MononegaRdRp_PF00946_full
CMS001_039_Ra_S9|NODE_3_length_7460_cov_51.901666	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_015_Ra_S13|NODE_5_length_3157_cov_218.890909	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_034a_Rb_S168_L004|NODE_1_length_9781_cov_13.772156	PicornaRdRp_PF00680_full
CMS002_001a_Rb_S116_L004|NODE_1_length_3148_cov_328.765549	MitoRdRp_PF05919_full
CMS001_019_Ra_S14|NODE_2_length_6890_cov_65.181271	BunyaRdRp_PF04196_full
CMS001_019_Ra_S14|NODE_8_length_3132_cov_162.359411	MitoRdRp_PF05919_full
CMS002_036a_Rb_S170_L004|NODE_3_length_3199_cov_2738.267136	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_012_Ra_S4|NODE_4_length_4019_cov_14.444698	LuteoTotiRotaRdRp_PF02123_full
CMS002_032a_Rb_S166_L004|NODE_1_length_13844_cov_454.512457	MononegaRdRp_PF00946_full
CMS002_032a_Rb_S166_L004|NODE_7_length_3167_cov_2905.718123	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_047g_Rb_S200_L004|NODE_2_length_10890_cov_73.266346	BromoTobamoTogaRdRp_PF00978_full
CMS001_002_Ra_S1|NODE_1_length_17565_cov_7.309984	FlaviRdRp_PF00972_full
CMS001_002_Ra_S1|NODE_4_length_7461_cov_43.625135	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_002_Ra_S1|NODE_6_length_3171_cov_180.672269	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_002_Ra_S1|NODE_7_length_3150_cov_193.138301	MitoRdRp_PF05919_full
CMS001_002_Ra_S1|NODE_8_length_2431_cov_13.993628	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_029a_Rb_S159_L004|NODE_5_length_3171_cov_1405.836458	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_029a_Rb_S159_L004|NODE_9_length_2845_cov_2.347543	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_028e_Rb_S158_L004|NODE_1_length_10892_cov_40.683865	BromoTobamoTogaRdRp_PF00978_full
CMS002_018b_Rb_S129_L004|NODE_1_length_3137_cov_3167.233333	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_007_Ra_S12|NODE_27_length_1444_cov_1.657644	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_026c_Rb_S148_L004|NODE_1_length_6612_cov_55.517827	BunyaRdRp_PF04196_full
CMS002_026c_Rb_S148_L004|NODE_3_length_2431_cov_7.963042	OrthomyxoRdRp_PF00602_full
CMS001_026_Ra_S18|NODE_13_length_3331_cov_4.147203	MitoRdRp_PF05919_full
CMS001_057_Ra_S11|NODE_1_length_10646_cov_18.446589	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_057_Ra_S11|NODE_5_length_4952_cov_90.586667	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_057_Ra_S11|NODE_6_length_3181_cov_30.712629	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_045a_Rb_S183_L004|NODE_1_length_6611_cov_32.998623	BunyaRdRp_PF04196_full
CMS002_022a_Rb_S137_L004|NODE_1_length_7544_cov_57.967591	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS002_022a_Rb_S137_L004|NODE_5_length_3164_cov_273.961451	MitoRdRp_PF05919_full
CMS002_022a_Rb_S137_L004|NODE_33_length_1096_cov_2.713445	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_044_Ra_S25|NODE_1_length_10824_cov_43.717130	FlaviRdRp_PF00972_full,PicornaRdRp_PF00680_full
CMS001_044_Ra_S25|NODE_5_length_3184_cov_44.723206	MitoRdRp_PF05919_full
CMS002_039a_Rb_S173_L004|NODE_8_length_3162_cov_2369.326418	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_051a_Rb_S6_L004|NODE_2_length_7462_cov_156.563304	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS002_051a_Rb_S6_L004|NODE_4_length_3152_cov_203.391220	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_051a_Rb_S6_L004|NODE_5_length_3137_cov_140.784641	MitoRdRp_PF05919_full
CMS002_023a_Rb_S138_L004|NODE_5_length_3164_cov_582.525105	MitoRdRp_PF05919_full
CMS002_021a_Rb_S136_L004|NODE_301_length_2191_cov_563.679754	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_021a_Rb_S136_L004|NODE_2170_length_1102_cov_14.768780	BromoTobamoTogaRdRp_PF00978_full
CMS001_034_Ra_S19|NODE_1_length_10851_cov_39.773250	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_056a_Rb_S9_L004|NODE_1_length_18272_cov_59.270624	FlaviRdRp_PF00972_full
CMS002_056a_Rb_S9_L004|NODE_9_length_2441_cov_115.001269	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS001_060_Ra_S12|NODE_1_length_9916_cov_285.959955	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_060_Ra_S12|NODE_4_length_5737_cov_11.181979	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full,FlaviRdRp_PF00972_full
CMS001_028_Ra_S17|NODE_1_length_7457_cov_29.147154	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_001_Ra_S1|NODE_1_length_10868_cov_37.868316	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_001_Ra_S1|NODE_4_length_5867_cov_5.621416	LuteoTotiRotaRdRp_PF02123_full
CMS001_001_Ra_S1|NODE_62_length_1480_cov_2.078403	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS001_001_Ra_S1|NODE_81_length_1383_cov_1.592649	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full
CMS001_059_Ra_S10|NODE_2_length_7458_cov_138.620512	MononegaRdRp_PF00946_full
CMS001_059_Ra_S10|NODE_4_length_3154_cov_48.444264	MitoRdRp_PF05919_full
CMS002_044a_Rb_S178_L004|NODE_1_length_3729_cov_2.384173	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_008_Ra_S3|NODE_1_length_12382_cov_11.752133	MononegaRdRp_PF00946_full
CMS001_008_Ra_S3|NODE_60_length_1756_cov_74.303157	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_047b_Rb_S194_L004|NODE_1_length_10911_cov_134.634484	BromoTobamoTogaRdRp_PF00978_full
CMS001_036_Ra_S20|NODE_13_length_2436_cov_30.139042	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_040a_Rb_S174_L004|NODE_1_length_11781_cov_100.529563	MononegaRdRp_PF00946_full
CMS002_040a_Rb_S174_L004|NODE_2_length_7146_cov_3.261423	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_040a_Rb_S174_L004|NODE_6_length_2794_cov_272.435775	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_040a_Rb_S174_L004|NODE_18_length_2038_cov_2.737889	BunyaRdRp_PF04196_full
CMS002_047c_Rb_S195_L004|NODE_1_length_10902_cov_152.673072	BromoTobamoTogaRdRp_PF00978_full
CMS001_025_Ra_S7|NODE_8_length_3666_cov_8.406520	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_025_Ra_S7|NODE_72_length_1750_cov_73.687986	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_004_Ra_S2|NODE_1_length_3148_cov_123.031911	MitoRdRp_PF05919_full
CMS002_029e_Rb_S164_L004|NODE_1_length_10860_cov_122.417509	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_029e_Rb_S164_L004|NODE_12_length_2433_cov_28.686333	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_044d_Rb_S181_L004|NODE_1_length_6606_cov_8.091591	BunyaRdRp_PF04196_full
CMS001_021_Ra_S16|NODE_4_length_5079_cov_2.816273	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_021_Ra_S16|NODE_13_length_3177_cov_90.370645	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_053_Ra_S8|NODE_1_length_10839_cov_10.338041	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_053_Ra_S8|NODE_2_length_3531_cov_10.029820	LuteoTotiRotaRdRp_PF02123_full
CMS001_053_Ra_S8|NODE_4_length_3156_cov_165.715492	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_020d_Rb_S134_L004|NODE_28_length_1760_cov_329.128936	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_030_Ra_S7|NODE_1_length_7462_cov_59.300609	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_030_Ra_S7|NODE_2_length_3154_cov_116.249919	MitoRdRp_PF05919_full
CMS001_016_Ra_S6|NODE_503_length_936_cov_1.477299	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_047d_Rb_S196_L004|NODE_2_length_10863_cov_10.818098	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_043_Ra_S24|NODE_4_length_3147_cov_140.443322	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_043_Ra_S24|NODE_6_length_2438_cov_23.586616	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS001_water3_Qiagen_S26|NODE_4_length_3003_cov_3.198223	MitoRdRp_PF05919_full
CMS001_020_Ra_S15|NODE_1_length_10817_cov_49.966667	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_020_Ra_S15|NODE_10_length_3711_cov_431.323060	Reo_alternative_full,PicornaRdRp_PF00680_full
CMS001_020_Ra_S15|NODE_18_length_3177_cov_78.878065	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_020_Ra_S15|NODE_76_length_1499_cov_1.714487	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_020_Ra_S15|NODE_220_length_959_cov_1.564626	LuteoTotiRotaRdRp_PF02123_full
CMS001_051_Ra_S8|NODE_1_length_9777_cov_11.106392	PicornaRdRp_PF00680_full
CMS001_051_Ra_S8|NODE_3_length_7461_cov_62.964789	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS002_017d_Rb_S125_L004|NODE_1_length_6094_cov_46.374439	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_017d_Rb_S125_L004|NODE_7_length_2017_cov_358.241237	FlaviRdRp_PF00972_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_017d_Rb_S125_L004|NODE_10_length_1161_cov_248.109779	FlaviRdRp_PF00972_full
CMS002_038a_Rb_S172_L004|NODE_2_length_9783_cov_30.124253	PicornaRdRp_PF00680_full
CMS002_047e_Rb_S197_L004|NODE_1_length_10901_cov_55.458056	BromoTobamoTogaRdRp_PF00978_full
CMS002_047e_Rb_S197_L004|NODE_2_length_10816_cov_7.354409	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_006_Ra_S5|NODE_1_length_10873_cov_36.361245	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_006_Ra_S5|NODE_2_length_6837_cov_2.930769	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_006_Ra_S5|NODE_4_length_3618_cov_2.713075	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_020e_Rb_S135_L004|NODE_1_length_12368_cov_116.199414	MononegaRdRp_PF00946_full
CMS001_040_Ra_S21|NODE_4_length_3150_cov_144.031565	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_054a_Rb_S8_L004|NODE_1_length_7470_cov_515.249290	MononegaRdRp_PF00946_full
CMS001_031_Ra_S19|NODE_1_length_9312_cov_34.616892	MononegaRdRp_PF00946_full
CMS001_031_Ra_S19|NODE_30_length_1380_cov_1.320798	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS001_010_Ra_S1|NODE_1_length_10647_cov_8.761022	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_017c_Rb_S124_L004|NODE_1_length_12898_cov_39.149754	MononegaRdRp_PF00946_full
CMS002_017c_Rb_S124_L004|NODE_2_length_6087_cov_30.839601	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_017c_Rb_S124_L004|NODE_5_length_2434_cov_22.260501	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_017c_Rb_S124_L004|NODE_16_length_1096_cov_2.502453	FlaviRdRp_PF00972_full
CMS002_053a_Rb_S7_L004|NODE_4_length_7692_cov_11.659619	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_053a_Rb_S7_L004|NODE_5_length_7168_cov_39.954872	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_053a_Rb_S7_L004|NODE_6_length_7067_cov_2259.198283	PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_053a_Rb_S7_L004|NODE_134_length_2299_cov_1.260126	MitoRdRp_PF05919_full
CMS002_053a_Rb_S7_L004|NODE_136_length_2278_cov_2.307133	MitoRdRp_PF05919_full
CMS002_053a_Rb_S7_L004|NODE_580_length_1250_cov_4.236999	MitoRdRp_PF05919_full
CMS001_047_Ra_S4|NODE_1_length_4954_cov_281.056592	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_047_Ra_S4|NODE_2_length_4094_cov_7.237491	MitoRdRp_PF05919_full
CMS001_047_Ra_S4|NODE_3_length_3151_cov_50.828887	MitoRdRp_PF05919_full
CMS002_047f_Rb_S198_L004|NODE_1_length_10890_cov_83.488486	BromoTobamoTogaRdRp_PF00978_full
CMS002_047f_Rb_S198_L004|NODE_2_length_10866_cov_66.681898	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_047f_Rb_S198_L004|NODE_7_length_3159_cov_111.901363	MitoRdRp_PF05919_full
CMS002_044c_Rb_S180_L004|NODE_1_length_2116_cov_2.448259	PicornaRdRp_PF00680_full
CMS001_045_Ra_S2|NODE_2_length_4931_cov_1086.634940	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_045_Ra_S2|NODE_3_length_3144_cov_29.941311	MitoRdRp_PF05919_full
CMS001_045_Ra_S2|NODE_30_length_1357_cov_1.352344	LuteoTotiRotaRdRp_PF02123_full
CMS001_018_Ra_S14|NODE_1_length_10371_cov_9.071595	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_018_Ra_S14|NODE_6_length_4441_cov_2.021769	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_047h_Rb_S1_L004|NODE_1_length_10922_cov_58.303550	BromoTobamoTogaRdRp_PF00978_full
CMS001_005_Ra_S3|NODE_94_length_1823_cov_2.475945	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_028c_Rb_S156_L004|NODE_1_length_10946_cov_93.328549	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_028c_Rb_S156_L004|NODE_2_length_10899_cov_98.022639	BromoTobamoTogaRdRp_PF00978_full
CMS002_047a_Rb_S193_L004|NODE_12_length_3197_cov_239.349679	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_049_Ra_S6|NODE_2_length_4953_cov_60.591468	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_049_Ra_S6|NODE_5_length_3696_cov_18.070738	Reo_alternative_full,PicornaRdRp_PF00680_full
CMS001_049_Ra_S6|NODE_9_length_3177_cov_13.662581	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_049_Ra_S6|NODE_11_length_2862_cov_2.940036	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS001_056_Ra_S10|NODE_1_length_10876_cov_15.242800	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_056_Ra_S10|NODE_2_length_6883_cov_44.064649	BunyaRdRp_PF04196_full
CMS001_056_Ra_S10|NODE_5_length_3177_cov_10.404194	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_052_Ra_S7|NODE_13_length_1589_cov_2.378307	LuteoTotiRotaRdRp_PF02123_full
CMS002_026e_Rb_S150_L004|NODE_3_length_2421_cov_5.596843	OrthomyxoRdRp_PF00602_full
CMS002_045g_Rb_S190_L004|NODE_1_length_6613_cov_48.274480	BunyaRdRp_PF04196_full
CMS002_045g_Rb_S190_L004|NODE_2_length_2977_cov_1448.610000	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_045g_Rb_S190_L004|NODE_4_length_2424_cov_7.857691	OrthomyxoRdRp_PF00602_full
CMS002_045g_Rb_S190_L004|NODE_13_length_1503_cov_13.761571	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_020a_Rb_S131_L004|NODE_31_length_3115_cov_41.586899	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,MitoRdRp_PF05919_full
CMS002_020a_Rb_S131_L004|NODE_961_length_943_cov_2.577367	OrthomyxoRdRp_PF00602_full
CMS002_027b_Rb_S153_L004|NODE_2_length_3161_cov_1200.155966	MitoRdRp_PF05919_full
CMS002_057a_Rb_S10_L004|NODE_1_length_7468_cov_172.478826	MononegaRdRp_PF00946_full
CMS002_057a_Rb_S10_L004|NODE_2_length_7462_cov_64.491266	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS002_046b_Rb_S192_L004|NODE_38_length_1206_cov_4.790080	MitoRdRp_PF05919_full
CMS001_017_Ra_S6|NODE_1_length_10856_cov_40.794044	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_017_Ra_S6|NODE_10_length_3177_cov_56.883548	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_035_Ra_S20|NODE_1_length_10886_cov_42.109076	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS001_035_Ra_S20|NODE_4_length_3696_cov_4.489914	Reo_alternative_full,PicornaRdRp_PF00680_full
CMS001_038_Ra_S22|NODE_1_length_7463_cov_64.676415	BunyaRdRp_PF04196_full,ArenaRdRp_PF06317_full,OrthomyxoRdRp_PF00602_full
CMS001_038_Ra_S22|NODE_11_length_2437_cov_66.346186	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS001_027_Ra_S16|NODE_2_length_3227_cov_97.069841	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_027_Ra_S16|NODE_3_length_2447_cov_21.006751	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_045b_Rb_S184_L004|NODE_4_length_2440_cov_83.041050	OrthomyxoRdRp_PF00602_full
CMS001_046_Ra_S3|NODE_3_length_3152_cov_109.008130	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_020c_Rb_S133_L004|NODE_1_length_12368_cov_173.470507	MononegaRdRp_PF00946_full
CMS002_020c_Rb_S133_L004|NODE_2_length_9884_cov_284.199042	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_031a_Rb_S165_L004|NODE_1_length_11785_cov_192.742142	MononegaRdRp_PF00946_full
CMS002_031a_Rb_S165_L004|NODE_3_length_3233_cov_2295.667300	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_031a_Rb_S165_L004|NODE_193_length_955_cov_1.258542	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS001_029_Ra_S18|NODE_1_length_10946_cov_79.583034	FlaviRdRp_PF00972_full,PicornaRdRp_PF00680_full
CMS001_029_Ra_S18|NODE_2_length_3151_cov_424.830514	MitoRdRp_PF05919_full
CMS002_046a_Rb_S191_L004|NODE_2_length_3148_cov_495.439596	MitoRdRp_PF05919_full
CMS002_017b_Rb_S123_L004|NODE_1_length_6097_cov_69.823256	LuteoTotiRotaRdRp_PF02123_full,PicornaRdRp_PF00680_full
CMS002_017b_Rb_S123_L004|NODE_3_length_3138_cov_1950.576282	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
CMS002_017b_Rb_S123_L004|NODE_4_length_2426_cov_10.821201	OrthomyxoRdRp_PF00602_full,BunyaRdRp_PF04196_full
CMS002_028a_Rb_S154_L004|NODE_1_length_10917_cov_68.326199	BromoTobamoTogaRdRp_PF00978_full,PicornaRdRp_PF00680_full
CMS002_045e_Rb_S188_L004|NODE_1_length_6614_cov_184.388251	BunyaRdRp_PF04196_full
CMS002_045e_Rb_S188_L004|NODE_10_length_1444_cov_2.470373	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full,BromoTobamoTogaRdRp_PF00978_full
CMS002_035a_Rb_S169_L004|NODE_8_length_2960_cov_3386.012834	PicornaRdRp_PF00680_full,LuteoTotiRotaRdRp_PF02123_full
