tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
323449,Pontibacter,"",2,-100,323449,1853232,Bacteria,0,2.0,111.669,10.8995375,100.0,146.5,88.0915451,0.0,68562.70587836567,1.08696,2.1254859,10.8995375,0,0,-100,0.0,0.0,0.0,0.0,10.8995375
323450,Pontibacter actiniarum,"",1,323450,323449,1853232,Bacteria,0,2.0,111.669,56.3309729,100.0,146.5,88.0915451,0.0,68562.70587836567,1.08696,0.5125563,56.3309729,0,0,-100,0.0,0.0,0.0,0.0,56.3309729
561,Escherichia,"",2,-100,561,543,Bacteria,0,5.0,279.173,1.4972702,99.86,150.0,90.2078934,0.0,65596.5296287517,2.71739,85.1182785,7.1086682,23.0,1284.198,7.1086682,99.7391,48.6522,18.9086952,0.0,7.1086682
562,Escherichia coli,"",1,562,561,543,Bacteria,0,5.0,279.173,1.4997097,99.86,150.0,90.2078934,0.0,65596.5296287517,2.71739,85.0070724,7.1168912,23.0,1284.198,7.1168912,99.7391,48.6522,18.9086952,0.0,7.1168912
1866885,Mycolicibacterium,"",2,-100,1866885,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,49169.32691397,,,100.0,2.0,111.669,100.0,96.95,49.5,17.75,0.0,100.0
56689,Mycolicibacterium mucogenicum,"",1,56689,1866885,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,49169.32691397,,,4.4031313,2.0,111.669,4.4031313,96.95,49.5,17.75,0.0,4.4031313
67575,Rheinheimera,"",2,-100,67575,1046,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,23844.741131173534,,,11.46561,1.0,55.834,11.46561,98.0,49.0,17.3999996,0.0,11.46561
1635005,Rheinheimera sp. KL1,"",1,1635005,67575,1046,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,23844.741131173534,,,37.2474636,1.0,55.834,37.2474636,98.0,49.0,17.3999996,0.0,37.2474636
838,Prevotella,"",2,-100,838,171552,Bacteria,0,2.0,111.669,6.0713288,99.3,150.0,89.1135101,0.0,22561.042158298635,1.08696,8.1772709,6.0713288,0,0,-100,0.0,0.0,0.0,0.0,6.0713288
28132,Prevotella melaninogenica,"",1,28132,838,171552,Bacteria,0,2.0,111.669,33.2768935,99.3,150.0,89.1135101,0.0,22561.042158298635,1.08696,1.6799076,33.2768935,0,0,-100,0.0,0.0,0.0,0.0,33.2768935
199487,Hyalella,"",2,-100,199487,199477,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,17015.228926531214,,,12.3439054,2.0,111.669,12.3439054,94.6,37.0,11.1999998,0.0,12.3439054
294128,Hyalella azteca,"",1,294128,199487,199477,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,17015.228926531214,,,12.3439054,2.0,111.669,12.3439054,94.6,37.0,11.1999998,0.0,12.3439054
1742993,Pseudarthrobacter,"",2,-100,1742993,1268,Bacteria,0,2.0,111.669,6.7637486,91.15,128.5,61.3963165,0.0,13218.751266541201,1.08696,3.5815327,6.7637486,0,0,-100,0.0,0.0,0.0,0.0,6.7637486
361575,Pseudarthrobacter phenanthrenivorans,"",1,361575,1742993,1268,Bacteria,0,2.0,111.669,17.5013015,91.15,128.5,61.3963165,0.0,13218.751266541201,1.08696,1.0325062,17.5013015,0,0,-100,0.0,0.0,0.0,0.0,17.5013015
570,Klebsiella,"",2,-100,570,543,Bacteria,0,2.0,111.669,1.533554,99.3,150.0,89.1135101,0.0,10257.897479000389,1.08696,23.3623161,1.533554,1.0,55.834,0.4751189,95.9,49.0,19.5,0.0,1.533554
1134687,Klebsiella michiganensis,"",1,1134687,570,543,Bacteria,0,2.0,111.669,59.0526815,99.3,150.0,89.1135101,0.0,10257.897479000389,1.08696,0.6181471,59.0526815,1.0,55.834,5.4697244,95.9,49.0,19.5,0.0,59.0526815
57499,Kytococcus,"",2,-100,57499,145357,Bacteria,0,2.0,111.669,8.1758538,100.0,149.5,90.1386795,0.0,7904.104087947365,1.08696,4.1801586,8.1758538,0,0,-100,0.0,0.0,0.0,0.0,8.1758538
1276,Kytococcus sedentarius,"",1,1276,57499,145357,Bacteria,0,2.0,111.669,8.6573885,100.0,149.5,90.1386795,0.0,7904.104087947365,1.08696,3.9329386,8.6573885,0,0,-100,0.0,0.0,0.0,0.0,8.6573885
848,Fusobacterium,"",2,-100,848,203492,Bacteria,0,2.0,111.669,6.012915,98.65,150.0,87.7400208,0.0,4909.418585154481,1.08696,5.2355027,6.012915,0,0,-100,0.0,0.0,0.0,0.0,6.012915
851,Fusobacterium nucleatum,"",1,851,848,203492,Bacteria,0,2.0,111.669,7.3115991,98.65,150.0,87.7400208,0.0,4909.418585154481,1.08696,3.5808153,7.3115991,0,0,-100,0.0,0.0,0.0,0.0,7.3115991
1716,Corynebacterium,"",2,-100,1716,1653,Bacteria,0,4.0,223.338,0.2833054,89.5,118.5,53.2042122,0.0,4119.0817845672,2.17391,133.7530212,0.3725912,3.0,167.504,0.3725912,94.7,47.6667,15.7333336,0.0,0.3725912
1739534,Corynebacterium sp. HMSC074C05,"",1,1739534,1716,1653,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4119.0817845672,,,99.0,2.0,111.669,99.0,100.0,49.5,17.7000008,0.0,99.0
1050174,Corynebacterium epidermidicanis,"",1,1050174,1716,1653,Bacteria,0,2.0,111.669,52.4830607,86.35,88.0,31.7011528,0.0,1660.37671342073,1.08696,0.3568802,52.4830607,0,0,-100,0.0,0.0,0.0,0.0,52.4830607
1487956,Corynebacterium sp. ATCC 6931,"",1,1487956,1716,1653,Bacteria,0,2.0,111.669,44.9955506,92.65,149.0,74.7072678,0.0,1423.4986189321874,1.08696,0.8496978,44.9955506,0,0,-100,0.0,0.0,0.0,0.0,44.9955506
1717,Corynebacterium diphtheriae,"",1,1717,1716,1653,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,34.93677147370839,,,1.6793895,1.0,55.834,1.6793895,84.1,44.0,11.8000002,0.0,1.6793895
1279,Staphylococcus,"",2,-100,1279,90964,Bacteria,0,4.0,223.338,0.1891596,99.5,150.0,89.4552994,0.0,4056.3490897129313,2.17391,145.663269,0.1891596,1.0,55.834,-0.221825,95.8,24.0,10.0,0.0,0.1891596
1292,Staphylococcus warneri,"",1,1292,1279,90964,Bacteria,0,4.0,223.338,96.0161557,99.5,150.0,89.4552994,0.0,4056.3490897129313,2.17391,1.0106895,96.0161557,0,0,-100,0.0,0.0,0.0,0.0,96.0161557
1280,Staphylococcus aureus,"",1,1280,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.93296320534699,,,-0.0753278,1.0,55.834,-0.0753278,95.8,24.0,10.0,0.0,-0.0753278
165779,Anaerococcus,"",2,-100,165779,1570339,Bacteria,0,2.0,111.669,3.539029,100.0,150.0,90.4814835,0.0,3250.8829315459493,1.08696,8.4647522,3.539029,0,0,-100,0.0,0.0,0.0,0.0,3.539029
33034,Anaerococcus prevotii,"",1,33034,165779,1570339,Bacteria,0,2.0,111.669,8.2259219,100.0,150.0,90.4814835,0.0,3250.8829315459493,1.08696,4.7980218,8.2259219,0,0,-100,0.0,0.0,0.0,0.0,8.2259219
1351751,Parastagonospora,"",2,-100,1351751,5020,Eukaryota,0,2.0,111.669,5.1203552,97.05,117.0,64.5317459,0.0,2994.9179410650927,1.08696,4.4842014,5.1203552,0,0,-100,0.0,0.0,0.0,0.0,5.1203552
13684,Parastagonospora nodorum,"",1,13684,1351751,5020,Eukaryota,0,2.0,111.669,5.2378398,97.05,117.0,64.5317459,0.0,2994.9179410650927,1.08696,4.101088,5.2378398,0,0,-100,0.0,0.0,0.0,0.0,5.2378398
286,Pseudomonas,"",2,-100,286,135621,Bacteria,0,4.0,223.338,-0.1700355,99.125,138.75,81.0887451,0.0,2876.3455348200005,2.17391,344.5275269,-0.1700355,2.0,111.669,-0.2575778,100.0,43.5,14.8999996,0.0,-0.1700355
1705700,Pseudomonas sp. 286,"",1,1705700,286,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2876.3455348200005,,,100.0,2.0,111.669,100.0,100.0,43.5,14.8999996,0.0,100.0
2025658,Pseudomonas sp. NS1(2017),"",1,2025658,286,135621,Bacteria,0,2.0,111.669,5.7594394,98.95,133.0,76.8191376,0.0,109.35847437572373,1.08696,2.4047158,5.7594394,0,0,-100,0.0,0.0,0.0,0.0,5.7594394
303,Pseudomonas putida,"",1,303,286,135621,Bacteria,0,2.0,111.669,1.0650146,99.3,144.5,85.3583527,0.0,20.222171596053546,1.08696,25.7356339,1.0650146,0,0,-100,0.0,0.0,0.0,0.0,1.0650146
1763,Mycobacterium,"",2,-100,1763,1762,Bacteria,0,2.0,111.669,0.2542124,89.2,143.5,64.7741852,0.0,2838.7644495600002,1.08696,66.1792831,0.2542124,2.0,111.669,-0.1346781,100.0,49.0,16.9500008,0.0,0.2542124
1389713,Mycobacterium paragordonae,"",1,1389713,1763,1762,Bacteria,0,2.0,111.669,100.0,89.2,143.5,64.7741852,0.0,2838.7644495600002,1.08696,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
1778,Mycobacterium gordonae,"",1,1778,1763,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,780.0555925519743,,,51.8675754,2.0,111.669,51.8675754,100.0,49.0,16.9500008,0.0,51.8675754
374,Bradyrhizobium,"",2,-100,374,41294,Bacteria,0,8.0,446.677,-0.2482331,98.7375,149.5,87.5669785,0.0,2744.2742623461004,4.34783,2430.9936523,-0.2482331,1.0,55.834,-0.294199,100.0,49.0,19.2999992,0.0,-0.2482331
197051,Bradyrhizobium sp. Crj-1,"",1,197051,374,41294,Bacteria,0,2.0,111.669,99.0,100.0,150.0,90.4814835,0.0,2744.2742623461004,1.08696,0.021261,99.0,0,0,-100,0.0,0.0,0.0,0.0,99.0
29448,Bradyrhizobium elkanii,"",1,29448,374,41294,Bacteria,0,2.0,111.669,1.8032159,100.0,150.0,90.4814835,0.0,49.98504024063898,1.08696,15.832365,1.8032159,0,0,-100,0.0,0.0,0.0,0.0,1.8032159
1297865,Bradyrhizobium sp. OHSU_III,"",1,1297865,374,41294,Bacteria,0,2.0,111.669,0.6727796,100.0,149.5,90.1386795,0.0,18.649411520318225,1.08696,34.5812759,0.6727796,0,0,-100,0.0,0.0,0.0,0.0,0.6727796
1904807,Bradyrhizobium mercantei,"",1,1904807,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.4151519117358976,,,-0.0252736,1.0,55.834,-0.0252736,100.0,49.0,19.2999992,0.0,-0.0252736
2057741,Bradyrhizobium sp. SK17,"",1,2057741,374,41294,Bacteria,0,2.0,111.669,-0.282429,94.95,148.5,79.166275,0.0,-7.828915511516632,1.08696,2155.4118652,-0.282429,0,0,-100,0.0,0.0,0.0,0.0,-0.282429
3511,Quercus,"",2,-100,3511,3503,Eukaryota,0,1.0,55.834,5.2573879,93.3,150.0,76.7695541,0.0,1662.1190016536711,0.54348,3.9223933,5.2573879,0,0,-100,0.0,0.0,0.0,0.0,5.2573879
58331,Quercus suber,"",1,58331,3511,3503,Eukaryota,0,1.0,55.834,5.6623062,93.3,150.0,76.7695541,0.0,1662.1190016536711,0.54348,3.6652813,5.6623062,0,0,-100,0.0,0.0,0.0,0.0,5.6623062
13687,Sphingomonas,"",2,-100,13687,41297,Bacteria,0,1.0,55.834,-0.2773842,85.5,117.0,44.6197891,0.0,1537.8334861626,0.54348,142.6816254,-0.1391046,2.0,111.669,-0.1391046,99.0,49.0,20.3999996,0.0,-0.1391046
28214,Sphingomonas sp.,"",1,28214,13687,41297,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1537.8334861626,,,99.0,2.0,111.669,99.0,99.0,49.0,20.3999996,0.0,99.0
941907,Sphingomonas indica,"",1,941907,13687,41297,Bacteria,0,1.0,55.834,20.1666298,85.5,117.0,44.6197891,0.0,312.3300623884273,0.54348,1.014096,20.1666298,0,0,-100,0.0,0.0,0.0,0.0,20.1666298
1269,Micrococcus,"",2,-100,1269,1268,Bacteria,0,4.0,223.338,2.041102,99.65,149.0,89.1140976,0.0,1487.1168800408848,2.17391,34.5311737,2.041102,0,0,-100,0.0,0.0,0.0,0.0,2.041102
1270,Micrococcus luteus,"",1,1270,1269,1268,Bacteria,0,4.0,223.338,3.262254,99.65,149.0,89.1140976,0.0,1487.1168800408848,2.17391,23.1094723,3.262254,0,0,-100,0.0,0.0,0.0,0.0,3.262254
261933,Pleomorphomonas,"",2,-100,261933,31993,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1485.2310670672996,,,4.8802458,1.0,55.834,4.8802458,75.5,49.0,10.1999998,0.0,4.8802458
442121,uncultured Pleomorphomonas sp.,"",1,442121,261933,31993,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1485.2310670672996,,,5.4507164,1.0,55.834,5.4507164,75.5,49.0,10.1999998,0.0,5.4507164
5569,Cenococcum,"",2,-100,5569,603431,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1409.6123316842275,,,5.0245882,1.0,55.834,5.0245882,90.0,10.0,6.6999998,0.0,5.0245882
5570,Cenococcum geophilum,"",1,5570,5569,603431,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1409.6123316842275,,,5.0245882,1.0,55.834,5.0245882,90.0,10.0,6.6999998,0.0,5.0245882
434,Acetobacter,"",2,-100,434,433,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1302.3519432888847,,,1.8523265,1.0,55.834,1.8523265,68.9,45.0,6.5,0.0,1.8523265
104099,Acetobacter orleanensis,"",1,104099,434,433,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1302.3519432888847,,,12.5925035,1.0,55.834,12.5925035,68.9,45.0,6.5,0.0,12.5925035
36086,Trichuris,"",2,-100,36086,119093,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1274.2247839632137,,,4.776681,1.0,55.834,4.776681,77.6,49.0,10.5,0.0,4.776681
36087,Trichuris trichiura,human whipworm,1,36087,36086,119093,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1274.2247839632137,,,4.7777241,1.0,55.834,4.7777241,77.6,49.0,10.5,0.0,4.7777241
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,9.0,502.512,-0.2701358,98.7889,141.889,83.4242325,0.0,1048.9932818046,4.8913,1004.6601563,-0.0948866,7.0,390.843,-0.0948866,84.1429,40.7143,10.1714287,0.0,-0.0948866
1768115,bacterium F082,"",1,1768115,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1048.9932818046,,,99.0,2.0,111.669,99.0,93.55,31.0,6.6999998,0.0,99.0
1899017,Candidatus Melainabacteria bacterium MEL.A1,"",1,1899017,-200,-300,Bacteria,0,1.0,55.834,49.1315593,91.2,80.0,33.1191864,0.0,741.0396282474237,0.54348,0.3324288,49.1315593,0,0,-100,0.0,0.0,0.0,0.0,49.1315593
2052180,Phycisphaerales bacterium,"",1,2052180,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,529.78984244,,,100.0,1.0,55.834,100.0,83.7,49.0,14.1999998,0.0,100.0
1978231,Acidobacteria bacterium,"",1,1978231,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,524.4919440156001,,,99.0,1.0,55.834,99.0,90.0,50.0,16.7000008,0.0,99.0
2015564,Burkholderiales bacterium PBB2,"",1,2015564,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3.3500349448164406,,,0.6323328,1.0,55.834,0.6323328,66.0,50.0,9.5,0.0,0.6323328
77133,uncultured bacterium,"",1,77133,-200,-300,Bacteria,0,8.0,446.677,-0.2081338,99.7375,149.625,89.7123642,0.0,-19.975535139692358,4.34783,733.6816406,0.4849622,2.0,111.669,0.4849622,81.1,37.0,8.6999998,0.0,0.4849622
4231,Helianthus,"",2,-100,4231,4210,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1031.3508337364897,,,4.2978756,1.0,55.834,4.2978756,71.4,49.0,7.9000001,0.0,4.2978756
4232,Helianthus annuus,common sunflower,1,4232,4231,4210,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1031.3508337364897,,,4.2978756,1.0,55.834,4.2978756,71.4,49.0,7.9000001,0.0,4.2978756
32008,Burkholderia,"",2,-100,32008,119060,Bacteria,0,6.0,335.008,0.5536178,99.55,149.833,89.455101,0.0,670.4952171026046,3.26087,124.2427521,0.5536178,6.0,335.008,0.3327657,98.65,47.5,16.9500008,0.0,0.5536178
488447,Burkholderia contaminans,"",1,488447,32008,119060,Bacteria,0,6.0,335.008,2.4011477,99.55,149.833,89.455101,0.0,670.4952171026046,3.26087,40.5395317,4.0395531,3.0,167.504,4.0395531,97.9667,49.3333,17.833334,0.0,4.0395531
292,Burkholderia cepacia,"",1,292,32008,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,149.0813943996033,,,4.01192,2.0,111.669,4.01192,99.0,44.0,14.3500004,0.0,4.01192
101571,Burkholderia ubonensis,"",1,101571,32008,119060,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,9.407670704014974,,,0.506343,1.0,55.834,0.506343,100.0,49.0,19.5,0.0,0.506343
810,Chlamydia,"",2,-100,810,809,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,581.3212696044625,,,3.014061,1.0,55.834,3.014061,94.7,38.0,11.3000002,0.0,3.014061
813,Chlamydia trachomatis,"",1,813,810,809,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,581.3212696044625,,,3.4543428,1.0,55.834,3.4543428,94.7,38.0,11.3000002,0.0,3.4543428
3655,Cucumis,"",2,-100,3655,3650,Eukaryota,0,1.0,55.834,2.6522895,88.5,131.0,56.9208183,0.0,409.28301247077275,0.54348,4.3805265,2.6522895,0,0,-100,0.0,0.0,0.0,0.0,2.6522895
3656,Cucumis melo,muskmelon,1,3656,3655,3650,Eukaryota,0,1.0,55.834,2.7637837,88.5,131.0,56.9208183,0.0,409.28301247077275,0.54348,3.8811102,2.7637837,0,0,-100,0.0,0.0,0.0,0.0,2.7637837
379,Rhizobium,"",2,-100,379,82115,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,376.1013770516982,,,0.245455,1.0,55.834,0.245455,100.0,49.0,20.3999996,0.0,0.245455
