tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_maxzscore
1521625,Aphanothece hegewaldii,"",1,1521625,1121,1890450,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,120.0,,,100.0,1.0,0.012,100.0,93.9,49.0,17.8999996,0.0,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,2.0,0.025,-0.5404539,100.0,150.0,90.4814835,0.0,0.9651015000000002,0.32362,1004.6601563,-0.3860406,3.0,0.038,-0.3860406,88.2333,48.3333,15.0333338,0.0,-0.3860406
2137193,cyanobacterium G8-9,"",1,2137193,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.9651015000000002,,,100.0,2.0,0.025,100.0,91.75,48.5,16.5499992,0.0,100.0
1797385,Bdellovibrionales bacterium GWB1_52_6,"",1,1797385,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010184898340663202,,,-0.2198581,1.0,0.012,-0.2198581,81.2,48.0,12.0,0.0,-0.2198581
198431,uncultured prokaryote,"",1,198431,-200,-300,Uncategorized,0,2.0,0.025,-0.3324606,100.0,150.0,90.4814835,0.0,-0.0044919906966585,0.32362,4.9223938,-0.3324606,0,0,-100,0.0,0.0,0.0,0.0,-0.3324606
1883,Streptomyces,"",2,-100,1883,2062,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.56534952,,,-0.4711246,1.0,0.012,-0.4711246,81.8,44.0,7.4000001,0.0,-0.4711246
51201,Streptomyces griseocarneus,"",1,51201,1883,2062,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.56534952,,,100.0,1.0,0.012,100.0,81.8,44.0,7.4000001,0.0,100.0
374,Bradyrhizobium,"",2,-100,374,41294,Bacteria,0,4.0,0.05,-0.3041051,90.875,122.25,55.765873,0.0,0.36278748,0.64725,2430.9936523,-0.3023229,3.0,0.038,-0.3023229,93.2333,49.3333,17.2666664,0.0,-0.3023229
2133945,Bradyrhizobium sp. MOS004,"",1,2133945,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.36278748,,,100.0,1.0,0.012,100.0,100.0,49.0,16.7999992,0.0,100.0
1404367,Bradyrhizobium sp. 3 85S1MB,"",1,1404367,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010938554052346801,,,-0.3015141,1.0,0.012,-0.3015141,94.0,50.0,19.2000008,0.0,-0.3015141
1355477,Bradyrhizobium diazoefficiens,"",1,1355477,374,41294,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.001150435377828,,,-0.31711,1.0,0.012,-0.31711,85.7,49.0,15.8000002,0.0,-0.31711
2057741,Bradyrhizobium sp. SK17,"",1,2057741,374,41294,Bacteria,0,2.0,0.025,-0.2978573,93.55,115.5,55.9692726,0.0,-0.00226449810005575,0.32362,2155.4118652,-0.2978573,0,0,-100,0.0,0.0,0.0,0.0,-0.2978573
376,Bradyrhizobium sp.,"",1,376,374,41294,Bacteria,0,2.0,0.025,-0.3309936,88.2,129.0,55.5624695,0.0,-0.0025164210456840004,0.32362,18.1447773,-0.3309936,0,0,-100,0.0,0.0,0.0,0.0,-0.3309936
335058,Pelomonas,"",2,-100,335058,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.34449228000000004,,,-0.2870769,1.0,0.012,-0.2870769,82.4,34.0,6.5,0.0,-0.2870769
2135721,Pelomonas sp. BT06,"",1,2135721,335058,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.34449228000000004,,,100.0,1.0,0.012,100.0,82.4,34.0,6.5,0.0,100.0
13778,Chara,"",2,-100,13778,3146,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.31596348,,,0.2633029,1.0,0.012,0.2633029,61.2,49.0,6.5999999,0.0,0.2633029
69332,Chara braunii,"",1,69332,13778,3146,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,0.31596348,,,100.0,1.0,0.012,100.0,61.2,49.0,6.5999999,0.0,100.0
4539,Panicum,"",2,-100,4539,4479,Eukaryota,0,2.0,0.025,0.1022074,86.7,150.0,63.0409584,0.0,0.25551850000000004,0.32362,0.0170179,0.1022074,0,0,-100,0.0,0.0,0.0,0.0,0.1022074
206008,Panicum hallii,"",1,206008,4539,4479,Eukaryota,0,2.0,0.025,100.0,86.7,150.0,63.0409584,0.0,0.25551850000000004,0.32362,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
460521,Nakazawaea,"",2,-100,460521,1156497,Eukaryota,0,10.0,0.127,0.2376345,99.67,148.9,89.0463867,0.0,0.06312965808708,1.61812,0.060083,0.2376345,0,0,-100,0.0,0.0,0.0,0.0,0.2376345
1538179,Nakazawaea ishiwadae,"",1,1538179,460521,1156497,Eukaryota,0,4.0,0.05,5.3131728,99.175,150.0,88.7711105,0.0,0.06312965808708,0.64725,0.0018281,5.3131728,0,0,-100,0.0,0.0,0.0,0.0,5.3131728
36025,Nakazawaea holstii,"",1,36025,460521,1156497,Eukaryota,0,5.0,0.063,2.6465339,100.0,148.0,89.1167068,0.0,0.03962118888375166,0.80906,0.003486,2.6465339,0,0,-100,0.0,0.0,0.0,0.0,2.6465339
1538178,Nakazawaea ernobii,"",1,1538178,460521,1156497,Eukaryota,0,1.0,0.012,-0.0718713,100.0,149.0,89.7958832,0.0,-0.00020494920527820002,0.16181,0.0164065,-0.0718713,0,0,-100,0.0,0.0,0.0,0.0,-0.0718713
3246,Selaginella,"",2,-100,3246,3245,Eukaryota,0,2.0,0.025,0.6782641,100.0,150.0,90.4814835,0.0,0.015128407749199753,0.32362,0.0073383,0.6782641,0,0,-100,0.0,0.0,0.0,0.0,0.6782641
88036,Selaginella moellendorffii,"",1,88036,3246,3245,Eukaryota,0,2.0,0.025,0.8921839,100.0,150.0,90.4814835,0.0,0.015128407749199753,0.32362,0.0051995,0.8921839,0,0,-100,0.0,0.0,0.0,0.0,0.8921839
1981958,Pseudomicrostroma,"",2,-100,1981958,-300,Eukaryota,0,1.0,0.012,-0.0077171,82.7,127.0,44.5850258,0.0,0.00926052,0.16181,0.0123384,-0.0077171,0,0,-100,0.0,0.0,0.0,0.0,-0.0077171
1684307,Pseudomicrostroma glucosiphilum,"",1,1684307,1981958,-300,Eukaryota,0,1.0,0.012,100.0,82.7,127.0,44.5850258,0.0,0.00926052,0.16181,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,100.0
35571,Bradysia,"",2,-100,35571,7184,Eukaryota,0,4.0,0.05,0.3354323,100.0,150.0,90.4814835,0.0,0.007733594613041502,0.64725,0.0147141,0.3354323,0,0,-100,0.0,0.0,0.0,0.0,0.3354323
560708,Bradysia amoena,"",1,560708,35571,7184,Eukaryota,0,4.0,0.05,0.4611121,100.0,150.0,90.4814835,0.0,0.007733594613041502,0.64725,0.0100213,0.4611121,0,0,-100,0.0,0.0,0.0,0.0,0.4611121
2059833,Exopassalora,"",2,-100,2059833,93133,Eukaryota,0,2.0,0.025,0.3803955,95.5,90.0,44.0576019,0.0,0.00361751841050625,0.32362,0.008783,0.3803955,0,0,-100,0.0,0.0,0.0,0.0,0.3803955
2059835,Exopassalora zambiae,"",1,2059835,2059833,93133,Eukaryota,0,2.0,0.025,0.3803955,95.5,90.0,44.0576019,0.0,0.00361751841050625,0.32362,0.008783,0.3803955,0,0,-100,0.0,0.0,0.0,0.0,0.3803955
286,Pseudomonas,"",2,-100,286,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0031604322210640797,,,-0.4617937,1.0,0.012,-0.4617937,100.0,50.0,19.0,0.0,-0.4617937
1619949,Pseudomonas sp. 5,"",1,1619949,286,135621,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0031604322210640797,,,0.5703182,1.0,0.012,0.5703182,100.0,50.0,19.0,0.0,0.5703182
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,2.0,0.025,-0.2228995,84.15,110.0,39.1613808,0.0,0.0028893808742508,0.32362,0.0610951,-0.0971547,4.0,0.05,-0.0971547,75.85,47.75,10.9750004,0.0,-0.0971547
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,1.0,0.012,1.2018047,83.5,121.0,43.2365723,0.0,0.0028893808742508,0.16181,0.0013622,1.2018047,4.0,0.05,-0.0669446,75.85,47.75,10.9750004,0.0,1.2018047
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,1.0,0.012,0.1744101,84.8,99.0,35.0861855,0.0,0.00046651108901940005,0.16181,0.0051368,0.1744101,0,0,-100,0.0,0.0,0.0,0.0,0.1744101
172620,Imshaugia,"",2,-100,172620,78060,Eukaryota,0,2.0,0.025,0.2711163,87.95,105.0,42.6158676,0.0,0.0018376012031422499,0.32362,0.0114857,0.2711163,0,0,-100,0.0,0.0,0.0,0.0,0.2711163
172621,Imshaugia aleurites,"",1,172621,172620,78060,Eukaryota,0,2.0,0.025,0.2711163,87.95,105.0,42.6158676,0.0,0.0018376012031422499,0.32362,0.0114857,0.2711163,0,0,-100,0.0,0.0,0.0,0.0,0.2711163
218402,Stomiopeltis,"",2,-100,218402,218400,Eukaryota,0,2.0,0.025,0.2047927,96.6,128.0,69.289856,0.0,0.00104850124933225,0.32362,0.0114578,0.2047927,0,0,-100,0.0,0.0,0.0,0.0,0.2047927
706121,Stomiopeltis betulae,"",1,706121,218402,218400,Eukaryota,0,2.0,0.025,0.2047927,96.6,128.0,69.289856,0.0,0.00104850124933225,0.32362,0.0114578,0.2047927,0,0,-100,0.0,0.0,0.0,0.0,0.2047927
1200923,Pallidocercospora,"",2,-100,1200923,93133,Eukaryota,0,1.0,0.012,0.0297731,100.0,139.0,82.9586105,0.0,0.000399669926166,0.16181,0.0105567,0.0297731,0,0,-100,0.0,0.0,0.0,0.0,0.0297731
131344,Pallidocercospora heimii,"",1,131344,1200923,93133,Eukaryota,0,1.0,0.012,1.118655,100.0,139.0,82.9586105,0.0,0.000399669926166,0.16181,0.0014139,1.118655,0,0,-100,0.0,0.0,0.0,0.0,1.118655
1966359,Gemmabryum,"",2,-100,1966359,37411,Eukaryota,0,2.0,0.025,0.020012,99.3,150.0,89.1135101,0.0,5.347451547e-05,0.32362,0.0225949,0.020012,0,0,-100,0.0,0.0,0.0,0.0,0.020012
66992,Gemmabryum caespiticium,"",1,66992,1966359,37411,Eukaryota,0,2.0,0.025,0.1068849,99.3,150.0,89.1135101,0.0,5.347451547e-05,0.32362,0.0129006,0.1068849,0,0,-100,0.0,0.0,0.0,0.0,0.1068849
40463,Peniophora,"",2,-100,40463,103393,Eukaryota,0,2.0,0.025,-0.1374098,100.0,150.0,90.4814835,0.0,-0.00013853759093350001,0.32362,0.049823,-0.1374098,0,0,-100,0.0,0.0,0.0,0.0,-0.1374098
1321910,Peniophora sp. 213 OA-2013,"",1,1321910,40463,103393,Eukaryota,0,2.0,0.025,-0.0403283,100.0,150.0,90.4814835,0.0,-0.00013853759093350001,0.32362,0.0307911,-0.0403283,0,0,-100,0.0,0.0,0.0,0.0,-0.0403283
3887,Pisum,"",2,-100,3887,3803,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00035595710897172,,,-0.1725137,1.0,0.012,-0.1725137,93.9,49.0,17.2999992,0.0,-0.1725137
3888,Pisum sativum,pea,1,3888,3887,3803,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00035595710897172,,,-0.1719463,1.0,0.012,-0.1719463,93.9,49.0,17.2999992,0.0,-0.1719463
3817,Arachis,"",2,-100,3817,3803,Eukaryota,0,2.0,0.025,-0.1300738,99.65,150.0,89.7975006,0.0,-0.00045390390655749993,0.32362,9.3282175,-0.1300738,0,0,-100,0.0,0.0,0.0,0.0,-0.1300738
3818,Arachis hypogaea,peanut,1,3818,3817,3803,Eukaryota,0,2.0,0.025,-0.1395835,99.65,150.0,89.7975006,0.0,-0.00045390390655749993,0.32362,0.8685389,-0.1395835,0,0,-100,0.0,0.0,0.0,0.0,-0.1395835
40354,Fonsecaea,"",2,-100,40354,43219,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0004976135051039999,,,-0.343726,1.0,0.012,-0.343726,62.0,50.0,7.0,0.0,-0.343726
1367422,Fonsecaea erecta,"",1,1367422,40354,43219,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0004976135051039999,,,-0.120642,1.0,0.012,-0.120642,62.0,50.0,7.0,0.0,-0.120642
1826864,Candidatus Nitrosocosmicus,"",2,-100,1826864,1033997,Archaea,0,2.0,0.025,-0.1821325,98.7,116.5,65.5539551,0.0,-0.0005639446003812501,0.32362,0.2835589,-0.1821325,0,0,-100,0.0,0.0,0.0,0.0,-0.1821325
1353260,Candidatus Nitrosocosmicus oleophilus,"",1,1353260,1826864,1033997,Archaea,0,2.0,0.025,-0.1238537,98.7,116.5,65.5539551,0.0,-0.0005639446003812501,0.32362,0.1124006,-0.1238537,0,0,-100,0.0,0.0,0.0,0.0,-0.1238537
33194,Bipolaris,"",2,-100,33194,28556,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00056970833937984,,,-0.2358504,1.0,0.012,-0.2358504,96.7,30.0,6.5,0.0,-0.2358504
5016,Bipolaris maydis,southern corn leaf blight pathogen,1,5016,33194,28556,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00056970833937984,,,-0.2012958,1.0,0.012,-0.2012958,96.7,30.0,6.5,0.0,-0.2012958
112497,Ramularia,"",2,-100,112497,93133,Eukaryota,0,1.0,0.012,-0.3831975,100.0,143.0,85.698967,0.0,-0.000571518991701,0.16181,0.1248802,-0.3831975,0,0,-100,0.0,0.0,0.0,0.0,-0.3831975
321176,Ramularia acroptili,"",1,321176,112497,93133,Eukaryota,0,1.0,0.012,-0.1242873,100.0,143.0,85.698967,0.0,-0.000571518991701,0.16181,0.0200336,-0.1242873,0,0,-100,0.0,0.0,0.0,0.0,-0.1242873
3633,Gossypium,"",2,-100,3633,3629,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0005853493106504399,,,-0.2625343,1.0,0.012,-0.2625343,94.0,50.0,17.1000004,0.0,-0.2625343
29729,Gossypium arboreum,"",1,29729,3633,3629,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0005853493106504399,,,-0.1858009,1.0,0.012,-0.1858009,94.0,50.0,17.1000004,0.0,-0.1858009
1504669,Rhizodiscina,"",2,-100,1504669,37883,Eukaryota,0,1.0,0.012,-0.2251062,95.8,142.0,76.7958832,0.0,-0.0006080736153412801,0.16181,0.1274482,-0.2251062,0,0,-100,0.0,0.0,0.0,0.0,-0.2251062
1504668,Rhizodiscina lignyota,"",1,1504668,1504669,37883,Eukaryota,0,1.0,0.012,-0.2251062,95.8,142.0,76.7958832,0.0,-0.0006080736153412801,0.16181,0.1274482,-0.2251062,0,0,-100,0.0,0.0,0.0,0.0,-0.2251062
5073,Penicillium,"",2,-100,5073,1131492,Eukaryota,0,1.0,0.012,-0.2133493,96.2,105.0,54.2757225,0.0,-0.00065899434191664,0.16181,8.0846062,-0.2133493,0,0,-100,0.0,0.0,0.0,0.0,-0.2133493
1108849,Penicillium rubens,"",1,1108849,5073,1131492,Eukaryota,0,1.0,0.012,-0.2574004,96.2,105.0,54.2757225,0.0,-0.00065899434191664,0.16181,0.9382172,-0.2574004,0,0,-100,0.0,0.0,0.0,0.0,-0.2574004
469,Acinetobacter,"",2,-100,469,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007476691838491199,,,-0.2217332,1.0,0.012,-0.2217332,90.2,41.0,11.3999996,0.0,-0.2217332
470,Acinetobacter baumannii,"",1,470,469,468,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0007476691838491199,,,-0.2809943,1.0,0.012,-0.2809943,90.2,41.0,11.3999996,0.0,-0.2809943
1860,Geodermatophilus,"",2,-100,1860,85030,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00090973500426192,,,-0.4401479,1.0,0.012,-0.4401479,83.7,49.0,14.1999998,0.0,-0.4401479
1736354,Geodermatophilus sp. Leaf369,"",1,1736354,1860,85030,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00090973500426192,,,-0.1722404,1.0,0.012,-0.1722404,83.7,49.0,14.1999998,0.0,-0.1722404
224419,Shiraia,"",2,-100,224419,-300,Eukaryota,0,2.0,0.025,-0.1986906,91.75,127.0,59.6883736,0.0,-0.0009107872791434999,0.32362,0.1865232,-0.1986906,0,0,-100,0.0,0.0,0.0,0.0,-0.1986906
224420,Shiraia bambusicola,"",1,224420,224419,-300,Eukaryota,0,2.0,0.025,-0.1833579,91.75,127.0,59.6883736,0.0,-0.0009107872791434999,0.32362,0.1710921,-0.1833579,0,0,-100,0.0,0.0,0.0,0.0,-0.1833579
1392992,Anthracocystis,"",2,-100,1392992,5268,Eukaryota,0,1.0,0.012,-0.2886636,92.1,101.0,46.0555191,0.0,-0.0009999200875795203,0.16181,0.1373681,-0.2886636,0,0,-100,0.0,0.0,0.0,0.0,-0.2886636
84751,Anthracocystis flocculosa,"",1,84751,1392992,5268,Eukaryota,0,1.0,0.012,-0.2886636,92.1,101.0,46.0555191,0.0,-0.0009999200875795203,0.16181,0.1373681,-0.2886636,0,0,-100,0.0,0.0,0.0,0.0,-0.2886636
4235,Lactuca,"",2,-100,4235,4210,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010443072014822501,,,-0.2043827,2.0,0.025,-0.2043827,99.0,49.5,20.5499992,0.0,-0.2043827
4236,Lactuca sativa,"",1,4236,4235,4210,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010443072014822501,,,-0.2043827,2.0,0.025,-0.2043827,99.0,49.5,20.5499992,0.0,-0.2043827
1351751,Parastagonospora,"",2,-100,1351751,5020,Eukaryota,0,2.0,0.025,-0.2130218,99.0,150.0,88.4240112,0.0,-0.0010570051181735,0.32362,4.4842014,-0.2130218,0,0,-100,0.0,0.0,0.0,0.0,-0.2130218
13684,Parastagonospora nodorum,"",1,13684,1351751,5020,Eukaryota,0,2.0,0.025,-0.1984783,99.0,150.0,88.4240112,0.0,-0.0010570051181735,0.32362,4.101088,-0.1984783,0,0,-100,0.0,0.0,0.0,0.0,-0.1984783
5626,Grifola,"",2,-100,5626,2028216,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010899284739076802,,,-0.3013758,1.0,0.012,-0.3013758,90.2,41.0,10.5,0.0,-0.3013758
5627,Grifola frondosa,"",1,5627,5626,2028216,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0010899284739076802,,,-0.3013758,1.0,0.012,-0.3013758,90.2,41.0,10.5,0.0,-0.3013758
3482,Cannabis,"",2,-100,3482,3481,Eukaryota,0,2.0,0.025,-0.2108285,100.0,148.5,89.4625931,0.0,-0.00111121641030625,0.32362,0.3197701,-0.2108285,0,0,-100,0.0,0.0,0.0,0.0,-0.2108285
3483,Cannabis sativa,hemp,1,3483,3482,3481,Eukaryota,0,2.0,0.025,-0.2108285,100.0,148.5,89.4625931,0.0,-0.00111121641030625,0.32362,0.3197701,-0.2108285,0,0,-100,0.0,0.0,0.0,0.0,-0.2108285
5206,Cryptococcus,"",2,-100,5206,1884633,Eukaryota,0,1.0,0.012,-0.2732575,83.6,140.0,52.0915146,0.0,-0.001250114041329,0.16181,2.3527546,-0.2732575,0,0,-100,0.0,0.0,0.0,0.0,-0.2732575
5207,Cryptococcus neoformans,"",1,5207,5206,1884633,Eukaryota,0,1.0,0.012,-0.3812381,83.6,140.0,52.0915146,0.0,-0.001250114041329,0.16181,0.4376559,-0.3812381,0,0,-100,0.0,0.0,0.0,0.0,-0.3812381
5052,Aspergillus,"",2,-100,5052,1131492,Eukaryota,0,1.0,0.012,-0.2938095,93.0,143.0,72.0,0.0,-0.0013025696241635999,0.16181,9.4254265,-0.2938095,7.0,0.088,-0.3994931,88.2857,44.8571,13.5857143,0.0,-0.2938095
41413,Aspergillus glaucus,"",1,41413,5052,1131492,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0013025696241635999,,,-0.271713,1.0,0.012,-0.271713,82.9,35.0,7.5999999,0.0,-0.271713
306088,Aspergillus steynii,"",1,306088,5052,1131492,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00152053609567116,,,-0.3171803,1.0,0.012,-0.3171803,100.0,49.0,19.6000004,0.0,-0.3171803
5062,Aspergillus oryzae,"",1,5062,5052,1131492,Eukaryota,0,1.0,0.012,-0.322205,93.0,143.0,72.0,0.0,-0.0019736260942323602,0.16181,0.5317656,-0.1747263,1.0,0.012,-0.1747263,89.1,46.0,13.1999998,0.0,-0.1747263
396024,Aspergillus ruber,"",1,396024,5052,1131492,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.002296318298248,,,-0.2299232,2.0,0.025,-0.2299232,81.35,43.0,10.8999996,0.0,-0.2299232
340412,Aspergillus novofumigatus,"",1,340412,5052,1131492,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0026087009290602504,,,-0.2612011,2.0,0.025,-0.2612011,91.65,49.0,16.4500008,0.0,-0.2612011
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0013523672128050001,,,-0.4069779,1.0,0.012,-0.4069779,94.0,50.0,18.5,0.0,-0.4069779
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0013523672128050001,,,-0.2769125,1.0,0.012,-0.2769125,94.0,50.0,18.5,0.0,-0.2769125
1578,Lactobacillus,"",2,-100,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00140227626957264,,,-0.4464636,2.0,0.025,-0.4464636,90.6,41.5,12.5,0.0,-0.4464636
1589,Lactobacillus pentosus,"",1,1589,1578,33958,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00140227626957264,,,-0.2617377,1.0,0.012,-0.2617377,95.9,49.0,17.7999992,0.0,-0.2617377
